person_id,year,age_group,pullups_count,run_3km_minutes,pullup_score,run_score,fitness_score,result
G25920,2024,1,12,15.9,70.0,71.0,70.5,Pass
G25920,2025,1,17,11.34,95.0,100.0,97.5,Pass
G25920,2026,1,12,13.14,70.0,98.6,84.3,Pass
G24364,2024,1,13,13.1,75.0,99.0,87.0,Pass
G24364,2025,1,13,14.45,75.0,85.5,80.3,Pass
G24364,2026,1,18,16.68,100.0,63.2,81.6,Pass
G22982,2021,1,12,14.56,70.0,84.4,77.2,Pass
G22982,2022,1,19,13.92,100.0,90.8,95.4,Pass
G22982,2023,1,15,14.24,85.0,87.6,86.3,Pass
G22982,2024,1,16,15.7,90.0,73.0,81.5,Pass
G22982,2025,1,16,12.98,90.0,100.0,95.0,Pass
G22982,2026,1,16,14.15,90.0,88.5,89.3,Pass
G23461,2023,1,9,13.31,55.0,96.9,76.0,Pass
G23461,2024,1,17,14.58,95.0,84.2,89.6,Pass
G23461,2025,1,7,15.35,45.0,76.5,60.8,Pass
G23461,2026,1,15,12.86,85.0,100.0,92.5,Pass
G18512,2021,1,17,11.29,95.0,100.0,97.5,Pass
G18512,2022,2,22,13.47,100.0,100.0,100.0,Pass
G18512,2023,2,19,14.77,100.0,87.3,93.7,Pass
G18512,2024,2,22,9.0,100.0,100.0,100.0,Pass
G18512,2025,2,19,11.26,100.0,100.0,100.0,Pass
G18512,2026,2,23,10.74,100.0,100.0,100.0,Pass
G23291,2022,1,11,11.34,65.0,100.0,82.5,Pass
G23291,2023,1,14,13.33,80.0,96.7,88.4,Pass
G23291,2024,1,20,16.05,100.0,69.5,84.8,Pass
G23291,2025,1,17,14.96,95.0,80.4,87.7,Pass
G23291,2026,1,20,11.52,100.0,100.0,100.0,Pass
G23231,2022,1,13,15.12,75.0,78.8,76.9,Pass
G23231,2023,1,19,16.44,100.0,65.6,82.8,Pass
G23231,2024,1,17,14.51,95.0,84.9,90.0,Pass
G23231,2025,1,20,12.22,100.0,100.0,100.0,Pass
G23231,2026,1,17,15.43,95.0,75.7,85.4,Pass
G22347,2022,1,16,11.83,90.0,100.0,95.0,Pass
G22347,2023,1,13,12.13,75.0,100.0,87.5,Pass
G22347,2024,1,15,18.28,85.0,47.2,66.1,Pass
G22347,2025,1,17,13.84,95.0,91.6,93.3,Pass
G22347,2026,1,17,14.36,95.0,86.4,90.7,Pass
G23588,2022,1,8,11.72,50.0,100.0,75.0,Pass
G23588,2023,1,16,12.77,90.0,100.0,95.0,Pass
G23588,2024,1,20,13.57,100.0,94.3,97.2,Pass
G23588,2025,1,21,11.65,100.0,100.0,100.0,Pass
G23588,2026,1,15,13.97,85.0,90.3,87.7,Pass
G09565,2024,4,25,15.15,100.0,93.5,96.8,Pass
G09565,2025,4,20,14.25,100.0,100.0,100.0,Pass
G09565,2026,4,23,15.03,100.0,94.7,97.4,Pass
G21906,2022,1,14,14.46,80.0,85.4,82.7,Pass
G21906,2023,1,21,11.93,100.0,100.0,100.0,Pass
G21906,2024,1,18,13.74,100.0,92.6,96.3,Pass
G21906,2025,1,20,14.43,100.0,85.7,92.9,Pass
G21906,2026,2,18,10.29,100.0,100.0,100.0,Pass
G22712,2023,1,20,13.61,100.0,93.9,97.0,Pass
G22712,2024,1,13,15.72,75.0,72.8,73.9,Pass
G22712,2025,1,19,15.93,100.0,70.7,85.4,Pass
G22712,2026,1,18,14.94,100.0,80.6,90.3,Pass
G23902,2024,1,17,13.16,95.0,98.4,96.7,Pass
G23902,2025,1,15,16.97,85.0,60.3,72.7,Pass
G23902,2026,1,15,15.46,85.0,75.4,80.2,Pass
G18430,2024,2,19,12.83,100.0,100.0,100.0,Pass
G18430,2025,2,24,12.28,100.0,100.0,100.0,Pass
G18430,2026,2,20,12.41,100.0,100.0,100.0,Pass
G23276,2022,1,21,11.4,100.0,100.0,100.0,Pass
G23276,2023,1,18,11.62,100.0,100.0,100.0,Pass
G23276,2024,1,15,11.81,85.0,100.0,92.5,Pass
G23276,2025,1,16,11.75,90.0,100.0,95.0,Pass
G23276,2026,1,16,14.43,90.0,85.7,87.9,Pass
G17879,2021,1,24,14.72,100.0,82.8,91.4,Pass
G17879,2022,1,20,12.91,100.0,100.0,100.0,Pass
G17879,2023,2,22,14.8,100.0,87.0,93.5,Pass
G17879,2024,2,17,11.91,100.0,100.0,100.0,Pass
G17879,2025,2,21,11.68,100.0,100.0,100.0,Pass
G17879,2026,2,19,14.91,100.0,85.9,93.0,Pass
G22590,2022,1,17,14.44,95.0,85.6,90.3,Pass
G22590,2023,1,18,15.1,100.0,79.0,89.5,Pass
G22590,2024,1,20,17.08,100.0,59.2,79.6,Pass
G22590,2025,1,15,13.23,85.0,97.7,91.4,Pass
G22590,2026,1,18,15.76,100.0,72.4,86.2,Pass
G23898,2022,1,15,12.78,85.0,100.0,92.5,Pass
G23898,2023,1,15,11.84,85.0,100.0,92.5,Pass
G23898,2024,1,18,13.75,100.0,92.5,96.3,Pass
G23898,2025,1,20,14.55,100.0,84.5,92.3,Pass
G23898,2026,1,21,13.35,100.0,96.5,98.3,Pass
G23419,2022,1,15,14.83,85.0,81.7,83.4,Pass
G23419,2023,1,11,13.3,65.0,97.0,81.0,Pass
G23419,2024,1,18,15.86,100.0,71.4,85.7,Pass
G23419,2025,1,14,11.17,80.0,100.0,90.0,Pass
G23419,2026,1,16,16.46,90.0,65.4,77.7,Pass
G25872,2024,1,15,14.91,85.0,80.9,83.0,Pass
G25872,2025,1,14,14.83,80.0,81.7,80.9,Pass
G25872,2026,1,12,16.36,70.0,66.4,68.2,Pass
G18131,2021,1,18,12.1,100.0,100.0,100.0,Pass
G18131,2022,1,14,12.83,80.0,100.0,90.0,Pass
G18131,2023,2,21,12.16,100.0,100.0,100.0,Pass
G18131,2024,2,19,15.56,100.0,79.4,89.7,Pass
G18131,2025,2,18,11.57,100.0,100.0,100.0,Pass
G18131,2026,2,22,13.55,100.0,99.5,99.8,Pass
G24109,2024,1,12,15.52,70.0,74.8,72.4,Pass
G24109,2025,1,14,17.72,80.0,52.8,66.4,Pass
G24109,2026,1,10,16.95,60.0,60.5,60.3,Pass
G25531,2024,1,15,13.49,85.0,95.1,90.1,Pass
G25531,2025,1,12,12.73,70.0,100.0,85.0,Pass
G25531,2026,1,12,14.11,70.0,88.9,79.5,Pass
G18619,2021,1,18,15.69,100.0,73.1,86.6,Pass
G18619,2022,1,20,10.17,100.0,100.0,100.0,Pass
G18619,2023,1,21,13.94,100.0,90.6,95.3,Pass
G18619,2024,2,14,11.97,84.1,100.0,92.1,Pass
G18619,2025,2,22,12.75,100.0,100.0,100.0,Pass
G18619,2026,2,17,13.34,100.0,100.0,100.0,Pass
G17402,2023,2,20,14.39,100.0,91.1,95.6,Pass
G17402,2024,2,16,14.47,94.7,90.3,92.5,Pass
G17402,2025,2,24,12.62,100.0,100.0,100.0,Pass
G17402,2026,3,21,12.35,100.0,100.0,100.0,Pass
G25356,2024,1,13,16.01,75.0,69.9,72.5,Pass
G25356,2025,1,15,14.5,85.0,85.0,85.0,Pass
G25356,2026,1,13,12.68,75.0,100.0,87.5,Pass
G23270,2023,1,17,13.81,95.0,91.9,93.5,Pass
G23270,2024,1,20,15.65,100.0,73.5,86.8,Pass
G23270,2025,1,19,11.15,100.0,100.0,100.0,Pass
G23270,2026,1,20,14.89,100.0,81.1,90.6,Pass
G22986,2024,1,17,11.63,95.0,100.0,97.5,Pass
G22986,2025,1,21,16.09,100.0,69.1,84.6,Pass
G22986,2026,1,16,9.0,90.0,100.0,95.0,Pass
