person_id,department,year,month,planned_missions,completed_missions,cancelled_missions,flight_hours_real,flight_hours_training,flight_hours_combat,flight_hours_test,flight_hours_simulator,avg_temperature_c,avg_wind_speed_kmh,dominant_weather,primary_cancellation_reason
AO16430,Beta,2021,11,2,2,0,33.27,17.85,15.42,0.0,4.83,13.3,34.5,Clear,
AO16430,Beta,2022,1,1,1,0,17.62,0.0,0.0,17.62,5.46,2.7,17.8,Clear,
AO16430,Beta,2022,2,1,1,0,15.91,15.91,0.0,0.0,0.45,3.5,16.4,Rainy,
AO16430,Beta,2022,3,1,1,0,13.07,0.0,13.07,0.0,4.36,17.3,7.8,Clear,
AO16430,Beta,2022,4,2,2,0,35.88,19.62,0.0,16.26,6.32,14.5,8.6,Clear,
AO16430,Beta,2022,5,7,7,0,121.1,33.45,0.0,87.65,4.49,16.3,34.4,Cloudy,
AO16430,Beta,2022,6,4,4,0,63.95,30.89,33.06,0.0,6.4,28.5,20.2,Clear,
AO16430,Beta,2022,7,8,8,0,131.61,70.02000000000001,47.06,14.53,6.42,29.6,7.2,Clear,
AO16430,Beta,2022,8,4,4,0,68.88,35.12,16.01,17.75,9.97,29.6,19.5,Clear,
AO16430,Beta,2022,9,2,2,0,38.04,38.04,0.0,0.0,2.12,14.8,43.4,Clear,
AO16430,Beta,2022,10,3,3,0,44.31,0.0,27.33,16.98,3.8,14.9,16.7,Clear,
AO16430,Beta,2022,11,1,1,0,19.28,0.0,0.0,19.28,4.57,12.8,8.4,Cloudy,
AO16430,Beta,2022,12,2,2,0,29.92,0.0,29.92,0.0,3.52,3.1,37.7,Cloudy,
AO16430,Beta,2023,1,4,4,0,68.99000000000001,34.26,0.0,34.730000000000004,1.33,3.7,13.8,Cloudy,
AO16430,Beta,2023,2,1,1,0,18.58,0.0,18.58,0.0,2.54,2.5,43.7,Rainy,
AO16430,Beta,2023,4,2,2,0,34.78,34.78,0.0,0.0,1.97,17.0,41.3,Clear,
AO16430,Beta,2023,5,2,2,0,39.46,19.46,20.0,0.0,4.28,16.9,12.8,Clear,
AO16430,Beta,2023,6,5,5,0,81.24000000000001,14.27,47.22,19.75,2.74,30.5,33.3,Clear,
AO16430,Beta,2023,7,6,6,0,109.58,17.5,37.42,54.66,4.22,30.2,37.4,Clear,
AO16430,Beta,2023,9,1,1,0,17.7,0.0,17.7,0.0,6.38,14.6,37.9,Cloudy,
AO16430,Beta,2023,10,1,1,0,15.18,15.18,0.0,0.0,6.25,12.7,26.3,Clear,
AO16430,Beta,2023,11,1,1,0,14.0,14.0,0.0,0.0,5.48,15.6,24.6,Clear,
AO16430,Beta,2024,1,2,2,0,32.15,17.47,14.68,0.0,6.79,3.1,32.0,Windy,
AO16430,Beta,2024,4,1,1,0,15.71,15.71,0.0,0.0,4.31,17.3,12.9,Clear,
AO16430,Beta,2024,5,1,1,0,15.84,0.0,15.84,0.0,5.47,15.8,30.6,Clear,
AO16430,Beta,2024,8,1,1,0,15.6,15.6,0.0,0.0,2.36,30.1,16.1,Clear,
AO16430,Beta,2024,10,1,1,0,20.0,20.0,0.0,0.0,9.26,13.1,39.3,Clear,
AO16430,Beta,2024,11,2,2,0,33.7,33.7,0.0,0.0,1.64,12.6,6.7,Clear,
AO16430,Beta,2025,2,1,1,0,17.0,17.0,0.0,0.0,3.48,4.0,11.1,Cloudy,
AO16430,Beta,2025,5,1,1,0,17.3,0.0,0.0,17.3,5.58,16.6,22.2,Clear,
AO16430,Beta,2025,6,2,2,0,37.17,0.0,20.0,17.17,7.8,31.6,37.7,Clear,
AO16430,Beta,2025,8,1,1,0,16.71,0.0,0.0,16.71,4.41,30.2,31.0,Clear,
AO16430,Beta,2025,11,1,1,0,19.8,19.8,0.0,0.0,4.38,14.2,13.4,Clear,
AO16430,Beta,2026,4,1,1,0,15.28,15.28,0.0,0.0,5.74,16.3,38.3,Clear,
AO16430,Beta,2026,5,3,3,0,45.94,19.67,12.7,13.57,2.97,16.0,18.0,Clear,
AO16430,Beta,2026,6,1,1,0,18.83,0.0,18.83,0.0,2.42,30.0,36.0,Clear,
AO16486,Beta,2022,11,5,5,0,20.0,12.0,4.0,4.0,2.1,12.8,9.5,Cloudy,
AO16486,Beta,2022,12,4,4,0,15.46,8.0,7.46,0.0,3.98,3.1,15.0,Cloudy,
AO16486,Beta,2023,1,7,7,0,23.98,11.03,4.0,8.95,7.74,3.7,22.2,Cloudy,
AO16486,Beta,2023,2,10,10,0,40.0,8.0,32.0,0.0,6.14,2.5,23.3,Rainy,
AO16486,Beta,2023,3,4,4,0,16.0,4.0,12.0,0.0,7.18,15.6,9.6,Cloudy,
AO16486,Beta,2023,4,10,10,0,36.730000000000004,24.0,8.73,4.0,4.02,17.0,13.4,Clear,
AO16486,Beta,2023,5,13,13,0,48.45,20.0,16.45,12.0,7.01,16.9,23.5,Clear,
AO16486,Beta,2023,6,14,14,0,48.5,12.81,20.13,15.56,4.59,30.5,16.5,Clear,
AO16486,Beta,2023,7,16,16,0,60.09,20.09,24.0,16.0,7.47,30.2,14.7,Clear,
AO16486,Beta,2023,8,7,7,0,20.1,12.0,4.1,4.0,3.98,29.9,21.6,Clear,
AO16486,Beta,2023,9,13,13,0,45.76,21.76,20.0,4.0,1.88,14.6,15.3,Cloudy,
AO16486,Beta,2023,10,6,6,0,24.0,4.0,8.0,12.0,6.81,12.7,38.5,Clear,
AO16486,Beta,2023,11,4,4,0,11.09,7.09,0.0,4.0,2.34,15.6,26.6,Clear,
AO16486,Beta,2023,12,6,6,0,24.0,8.0,4.0,12.0,4.39,1.6,31.0,Clear,
AO16486,Beta,2024,1,5,5,0,17.47,9.469999999999999,8.0,0.0,3.02,3.1,29.7,Windy,
AO16486,Beta,2024,2,1,1,0,4.0,0.0,4.0,0.0,2.87,2.3,29.3,Cloudy,
AO16486,Beta,2024,3,5,5,0,19.33,8.0,4.0,7.33,5.33,16.7,15.9,Clear,
AO16486,Beta,2024,4,9,9,0,32.79,20.0,8.0,4.79,6.2,17.3,33.8,Clear,
AO16486,Beta,2024,5,13,13,0,48.8,22.3,18.5,8.0,4.09,15.8,43.8,Clear,
AO16486,Beta,2024,6,11,11,0,39.79,32.0,3.79,4.0,2.12,30.9,28.6,Clear,
AO16486,Beta,2024,7,7,7,0,22.98,13.83,8.0,1.15,3.05,31.1,36.2,Clear,
AO16486,Beta,2024,8,15,15,0,58.01,22.009999999999998,20.0,16.0,2.0,30.1,32.9,Clear,
AO16486,Beta,2024,9,8,8,0,23.95,11.94,8.0,4.01,5.61,13.9,40.4,Clear,
AO16486,Beta,2024,10,5,5,0,20.0,12.0,4.0,4.0,6.42,13.1,23.3,Clear,
AO16486,Beta,2024,11,2,2,0,8.0,4.0,0.0,4.0,1.79,12.6,44.0,Clear,
AO16486,Beta,2024,12,2,2,0,8.0,4.0,0.0,4.0,6.05,2.2,35.5,Rainy,
AO16486,Beta,2025,1,1,1,0,4.0,0.0,0.0,4.0,3.89,3.7,22.5,Cloudy,
AO16486,Beta,2025,2,3,3,0,10.93,8.0,2.93,0.0,3.64,4.0,9.2,Cloudy,
AO16486,Beta,2025,3,3,3,0,12.0,12.0,0.0,0.0,7.77,15.5,34.7,Cloudy,
AO16486,Beta,2025,4,6,6,0,22.68,8.0,8.0,6.68,5.58,16.6,18.0,Clear,
AO16486,Beta,2025,5,6,6,0,20.39,8.0,12.39,0.0,8.54,16.6,34.8,Clear,
AO16486,Beta,2025,6,7,7,0,25.63,16.0,9.629999999999999,0.0,2.1,31.6,31.7,Clear,
AO16486,Beta,2025,7,6,6,0,24.0,16.0,8.0,0.0,8.29,29.2,33.8,Clear,
AO16486,Beta,2025,8,9,9,0,35.99,16.0,16.0,3.99,3.2,30.2,42.8,Clear,
AO16486,Beta,2025,9,5,5,0,20.0,12.0,8.0,0.0,3.18,15.1,19.7,Clear,
AO16486,Beta,2025,10,2,2,0,8.0,4.0,0.0,4.0,5.68,14.2,29.6,Clear,
AO16486,Beta,2025,11,4,4,0,13.48,8.0,1.48,4.0,1.49,14.2,44.0,Clear,
AO16486,Beta,2025,12,3,3,0,8.74,4.0,4.0,0.74,9.23,1.6,13.3,Cloudy,
AO16486,Beta,2026,1,2,2,0,8.0,8.0,0.0,0.0,2.27,2.1,11.4,Cloudy,
AO16486,Beta,2026,2,4,4,0,10.55,2.0,4.0,4.55,9.4,2.4,35.2,Rainy,
AO16486,Beta,2026,3,8,8,0,23.93,13.73,6.2,4.0,9.14,16.3,42.8,Clear,
AO16486,Beta,2026,4,7,7,0,28.0,20.0,0.0,8.0,8.62,16.3,28.1,Clear,
AO16486,Beta,2026,5,7,7,0,23.86,10.93,8.0,4.93,3.51,16.0,39.6,Clear,
AO16486,Beta,2026,6,6,6,0,18.45,11.59,6.859999999999999,0.0,2.19,30.0,22.8,Clear,
AO16547,Alpha,2024,7,8,8,0,28.73,16.73,8.0,4.0,7.29,29.5,38.5,Clear,
AO16547,Alpha,2024,8,8,8,0,31.1,19.32,7.779999999999999,4.0,7.65,28.6,41.4,Clear,
AO16547,Alpha,2024,9,5,5,0,17.85,5.85,12.0,0.0,2.77,13.1,26.8,Cloudy,
AO16547,Alpha,2024,10,3,3,0,9.77,5.77,0.0,4.0,0.0,13.6,16.9,Clear,
AO16547,Alpha,2024,11,3,3,0,10.06,4.0,6.0600000000000005,0.0,3.16,14.1,18.1,Rainy,
AO16547,Alpha,2024,12,2,2,0,6.57,4.0,2.57,0.0,10.02,4.3,12.9,Clear,
AO16547,Alpha,2025,1,2,2,0,8.0,4.0,4.0,0.0,6.44,1.8,31.4,Clear,
AO16547,Alpha,2025,2,1,1,0,4.0,4.0,0.0,0.0,5.2,3.1,34.4,Cloudy,
AO16547,Alpha,2025,3,5,5,0,20.0,8.0,4.0,8.0,6.15,16.6,41.9,Clear,
AO16547,Alpha,2025,4,3,3,0,12.0,12.0,0.0,0.0,6.38,17.4,9.3,Clear,
AO16547,Alpha,2025,5,9,9,0,25.75,16.15,4.4,5.2,4.6,16.4,44.8,Clear,
AO16547,Alpha,2025,6,7,7,0,25.72,9.72,8.0,8.0,7.2,31.3,27.8,Clear,
AO16547,Alpha,2025,7,9,9,0,32.59,16.0,7.49,9.1,1.37,30.5,5.8,Clear,
AO16547,Alpha,2025,8,4,4,0,16.0,16.0,0.0,0.0,3.98,31.3,32.6,Clear,
AO16547,Alpha,2025,9,4,4,0,16.0,4.0,8.0,4.0,4.42,13.9,9.6,Clear,
AO16547,Alpha,2025,10,4,4,0,16.0,4.0,4.0,8.0,1.79,14.8,36.6,Clear,
AO16547,Alpha,2025,11,6,6,0,20.009999999999998,12.0,0.0,8.01,4.7,14.7,28.4,Cloudy,
AO16547,Alpha,2025,12,5,5,0,20.0,8.0,4.0,8.0,5.14,3.9,38.0,Rainy,
AO16547,Alpha,2026,1,4,4,0,16.0,4.0,4.0,8.0,5.0,3.1,34.1,Cloudy,
AO16547,Alpha,2026,2,2,2,0,8.0,4.0,4.0,0.0,3.41,3.4,17.0,Rainy,
AO16547,Alpha,2026,3,3,3,0,7.880000000000001,4.0,3.7,0.18,5.77,15.0,25.8,Clear,
AO16547,Alpha,2026,4,1,1,0,3.53,3.53,0.0,0.0,2.96,14.4,14.2,Cloudy,
AO16547,Alpha,2026,5,9,9,0,36.0,16.0,4.0,16.0,5.65,16.5,41.0,Clear,
AO16547,Alpha,2026,6,7,7,0,23.9,9.57,4.0,10.33,5.61,28.3,10.4,Clear,
AO16557,Beta,2022,5,15,15,0,63.8,13.120000000000001,12.25,38.43,7.12,16.3,17.5,Cloudy,
AO16557,Beta,2022,6,15,15,0,77.05,25.96,20.0,31.09,4.34,28.5,21.6,Clear,
AO16557,Beta,2022,7,27,27,0,119.19,56.44,22.8,39.95,7.74,29.6,33.5,Clear,
AO16557,Beta,2022,8,19,19,0,91.28999999999999,45.22,32.0,14.07,1.98,29.6,30.4,Clear,
AO16557,Beta,2022,9,20,20,0,77.67,38.9,14.77,24.0,1.21,14.8,37.8,Clear,
AO16557,Beta,2022,10,9,9,0,29.41,9.39,8.0,12.02,6.55,14.9,17.6,Clear,
AO16557,Beta,2022,11,4,4,0,13.89,9.89,0.0,4.0,5.73,12.8,35.7,Cloudy,
AO16557,Beta,2022,12,3,3,0,10.82,8.0,0.0,2.82,3.84,3.1,29.6,Cloudy,
AO16557,Beta,2023,1,5,5,0,20.0,8.0,8.0,4.0,2.42,3.7,41.5,Cloudy,
AO16557,Beta,2023,2,7,7,0,24.97,0.97,20.0,4.0,4.22,2.5,20.0,Rainy,
AO16557,Beta,2023,3,3,3,0,11.27,0.0,11.27,0.0,6.45,15.6,35.6,Cloudy,
AO16557,Beta,2023,4,6,6,0,24.0,16.0,8.0,0.0,2.0,17.0,11.5,Clear,
AO16557,Beta,2023,5,8,8,0,27.54,12.149999999999999,12.0,3.39,3.02,16.9,34.8,Clear,
AO16557,Beta,2023,6,10,10,0,36.39,12.0,16.39,8.0,4.2,30.5,39.3,Clear,
AO16557,Beta,2023,7,12,12,0,43.93,20.0,14.06,9.870000000000001,5.61,30.2,30.6,Clear,
AO16557,Beta,2023,8,6,6,0,19.61,11.61,0.0,8.0,8.12,29.9,22.4,Clear,
AO16557,Beta,2023,9,7,7,0,28.0,12.0,16.0,0.0,2.69,14.6,42.2,Cloudy,
AO16557,Beta,2023,10,9,9,0,31.51,18.21,8.0,5.3,6.53,12.7,9.0,Clear,
AO16557,Beta,2023,11,7,7,0,26.72,16.0,4.0,6.720000000000001,7.71,15.6,36.5,Clear,
AO16557,Beta,2023,12,2,2,0,8.0,0.0,0.0,8.0,8.71,1.6,24.1,Clear,
AO16557,Beta,2024,1,2,2,0,8.0,8.0,0.0,0.0,8.88,3.1,12.5,Windy,
AO16557,Beta,2024,2,4,4,0,11.83,0.0,11.28,0.55,5.39,2.3,29.7,Cloudy,
AO16557,Beta,2024,3,8,8,0,29.09,13.09,8.0,8.0,6.05,16.7,20.0,Clear,
AO16557,Beta,2024,4,8,8,0,29.28,17.28,8.0,4.0,4.24,17.3,18.1,Clear,
AO16557,Beta,2024,5,9,9,0,33.35,18.7,10.65,4.0,2.87,15.8,42.5,Clear,
AO16557,Beta,2024,6,5,5,0,16.509999999999998,8.51,8.0,0.0,4.19,30.9,35.1,Clear,
AO16557,Beta,2024,7,5,5,0,16.43,4.0,4.0,8.43,4.18,31.1,24.2,Clear,
AO16557,Beta,2024,8,10,10,0,40.0,20.0,8.0,12.0,6.25,30.1,38.6,Clear,
AO16557,Beta,2024,9,4,4,0,13.11,4.0,1.11,8.0,4.39,13.9,37.9,Clear,
AO16557,Beta,2024,10,3,3,0,12.0,4.0,4.0,4.0,9.1,13.1,21.7,Clear,
AO16557,Beta,2024,11,5,5,0,19.939999999999998,15.94,4.0,0.0,4.72,12.6,42.2,Clear,
AO16557,Beta,2024,12,2,2,0,8.0,4.0,0.0,4.0,6.71,2.2,15.5,Rainy,
AO16557,Beta,2025,1,2,2,0,4.5600000000000005,0.0,0.0,4.5600000000000005,4.04,3.7,26.4,Cloudy,
AO16557,Beta,2025,2,3,3,0,10.76,8.0,2.76,0.0,4.79,4.0,5.7,Cloudy,
AO16557,Beta,2025,3,4,4,0,13.05,13.05,0.0,0.0,8.33,15.5,43.8,Cloudy,
AO16557,Beta,2025,4,2,2,0,8.0,4.0,4.0,0.0,5.63,16.6,17.1,Clear,
AO16557,Beta,2025,5,7,7,0,28.0,16.0,8.0,4.0,5.27,16.6,27.6,Clear,
AO16557,Beta,2025,6,3,3,0,9.43,5.43,4.0,0.0,4.63,31.6,7.1,Clear,
AO16557,Beta,2025,7,3,3,0,4.21,3.52,0.0,0.69,5.74,29.2,30.8,Clear,
AO16557,Beta,2025,8,4,4,0,16.0,8.0,4.0,4.0,5.08,30.2,29.5,Clear,
AO16557,Beta,2025,9,1,1,0,4.0,4.0,0.0,0.0,10.31,15.1,40.2,Clear,
AO16557,Beta,2025,10,2,2,0,4.37,0.0,4.0,0.37,5.17,14.2,33.6,Clear,
AO16557,Beta,2025,11,3,3,0,9.780000000000001,1.78,4.0,4.0,2.33,14.2,20.1,Clear,
AO16557,Beta,2025,12,1,1,0,3.67,0.0,3.67,0.0,3.81,1.6,22.1,Cloudy,
AO16557,Beta,2026,1,4,4,0,15.870000000000001,7.87,8.0,0.0,3.18,2.1,7.6,Cloudy,
AO16557,Beta,2026,2,2,2,0,8.0,4.0,4.0,0.0,4.85,2.4,5.5,Rainy,
AO16557,Beta,2026,3,1,1,0,4.0,4.0,0.0,0.0,2.94,16.3,26.4,Clear,
AO16557,Beta,2026,4,2,2,0,8.0,4.0,4.0,0.0,8.48,16.3,43.5,Clear,
AO16557,Beta,2026,5,6,6,0,18.64,9.07,4.0,5.57,5.65,16.0,13.2,Clear,
AO16557,Beta,2026,6,7,7,0,28.0,16.0,4.0,8.0,2.92,30.0,27.3,Clear,
AO16652,Gamma,2021,6,3,3,0,49.93,16.32,33.61,0.0,7.41,29.1,19.9,Clear,
AO16652,Gamma,2021,7,8,8,0,129.64000000000001,28.07,33.58,67.99000000000001,5.08,30.2,11.9,Clear,
AO16652,Gamma,2021,8,6,6,0,102.38000000000001,36.38,47.6,18.4,2.7,29.7,22.9,Clear,
AO16652,Gamma,2021,9,4,4,0,71.03999999999999,36.11,17.46,17.47,6.06,15.2,30.5,Cloudy,
AO16652,Gamma,2021,10,2,2,0,39.32,19.4,0.0,19.92,6.12,16.4,21.6,Cloudy,
AO16652,Gamma,2021,12,1,1,0,20.0,0.0,0.0,20.0,3.97,2.5,13.8,Clear,
AO16652,Gamma,2022,1,2,2,0,30.939999999999998,14.44,16.5,0.0,5.97,3.4,44.8,Cloudy,
AO16652,Gamma,2022,2,3,3,0,47.230000000000004,13.96,33.27,0.0,3.85,2.8,24.5,Cloudy,
AO16652,Gamma,2022,3,1,1,0,19.13,19.13,0.0,0.0,1.44,17.1,38.0,Clear,
AO16652,Gamma,2022,5,1,1,0,15.94,15.94,0.0,0.0,6.98,15.9,14.6,Clear,
AO16652,Gamma,2022,6,2,2,0,31.990000000000002,17.48,14.51,0.0,4.92,30.8,9.8,Clear,
AO16652,Gamma,2022,7,2,2,0,35.69,0.0,0.0,35.69,4.27,29.9,44.0,Clear,
AO16652,Gamma,2022,8,2,2,0,31.35,0.0,0.0,31.35,6.44,29.7,39.4,Clear,
AO16652,Gamma,2022,9,5,5,0,90.19,39.510000000000005,35.61,15.07,4.76,13.5,18.3,Cloudy,
AO16652,Gamma,2022,10,4,4,0,61.74,31.02,14.21,16.51,5.3,15.1,6.8,Clear,
AO16652,Gamma,2022,11,1,1,0,16.02,0.0,0.0,16.02,6.29,14.1,7.7,Rainy,
AO16652,Gamma,2022,12,1,1,0,17.41,0.0,0.0,17.41,4.56,2.8,26.6,Windy,
AO16652,Gamma,2023,2,1,1,0,19.3,19.3,0.0,0.0,6.25,1.2,7.7,Clear,
AO16652,Gamma,2023,3,2,2,0,34.43,34.43,0.0,0.0,6.47,16.8,17.2,Clear,
AO16652,Gamma,2023,4,2,2,0,31.28,13.68,17.6,0.0,8.28,16.0,17.3,Clear,
AO16652,Gamma,2023,5,2,2,0,35.68,17.94,0.0,17.74,5.4,14.7,41.0,Clear,
AO16652,Gamma,2023,6,6,6,0,101.21,69.44,15.7,16.07,5.42,30.7,38.8,Clear,
AO16652,Gamma,2023,7,2,2,0,30.86,15.28,15.58,0.0,3.42,29.6,21.9,Clear,
AO16652,Gamma,2023,8,1,1,0,19.63,19.63,0.0,0.0,6.24,29.7,21.2,Clear,
AO16652,Gamma,2023,9,1,1,0,18.68,0.0,18.68,0.0,5.31,14.3,7.8,Cloudy,
AO16652,Gamma,2023,10,1,1,0,16.91,0.0,16.91,0.0,7.54,15.1,17.6,Clear,
AO16652,Gamma,2023,12,1,1,0,12.76,12.76,0.0,0.0,6.47,3.1,28.9,Windy,
AO16652,Gamma,2024,1,2,2,0,32.11,17.48,14.63,0.0,6.46,1.5,7.6,Cloudy,
AO16652,Gamma,2024,3,3,3,0,49.7,15.79,33.91,0.0,3.43,13.7,13.7,Cloudy,
AO16652,Gamma,2024,4,4,4,0,67.42,67.42,0.0,0.0,8.88,14.4,37.2,Clear,
AO16652,Gamma,2024,6,1,1,0,20.0,20.0,0.0,0.0,3.26,31.2,31.2,Clear,
AO16652,Gamma,2024,7,2,2,0,32.629999999999995,32.629999999999995,0.0,0.0,4.28,29.5,14.9,Clear,
AO16652,Gamma,2024,8,4,4,0,61.4,29.12,14.03,18.25,5.87,30.1,43.0,Clear,
AO16652,Gamma,2024,9,1,1,0,18.36,0.0,18.36,0.0,3.82,14.5,23.0,Cloudy,
AO16652,Gamma,2024,10,1,1,0,15.61,0.0,15.61,0.0,5.33,13.6,29.4,Rainy,
AO16652,Gamma,2025,2,2,2,0,37.41,37.41,0.0,0.0,6.84,2.3,10.7,Clear,
AO16652,Gamma,2025,5,5,5,0,87.39,51.86,35.53,0.0,4.38,16.4,32.5,Clear,
AO16652,Gamma,2025,6,1,1,0,19.22,0.0,0.0,19.22,5.18,31.1,15.4,Clear,
AO16652,Gamma,2025,8,1,1,0,13.93,0.0,13.93,0.0,5.21,29.8,34.0,Clear,
AO16652,Gamma,2025,9,2,2,0,31.939999999999998,13.74,18.2,0.0,2.74,13.7,6.5,Rainy,
AO16652,Gamma,2025,10,1,1,0,16.63,0.0,16.63,0.0,5.08,15.7,20.5,Cloudy,
AO16652,Gamma,2025,11,2,2,0,30.43,16.52,13.91,0.0,5.85,14.3,42.2,Clear,
AO16652,Gamma,2026,5,1,1,0,19.21,19.21,0.0,0.0,8.24,14.6,18.5,Clear,
AO16652,Gamma,2026,6,1,1,0,18.36,0.0,18.36,0.0,6.23,29.9,19.1,Clear,
AO16664,Beta,2024,8,7,7,0,25.29,12.0,13.29,0.0,3.22,30.1,5.0,Clear,
AO16664,Beta,2024,9,7,7,0,24.62,12.0,12.0,0.62,6.11,13.9,22.9,Clear,
AO16664,Beta,2024,10,3,3,0,11.98,3.98,0.0,8.0,6.2,13.1,25.7,Clear,
AO16664,Beta,2025,1,2,2,0,8.0,4.0,4.0,0.0,6.96,3.7,30.9,Cloudy,
AO16664,Beta,2025,2,2,2,0,8.0,8.0,0.0,0.0,4.1,4.0,20.3,Cloudy,
AO16664,Beta,2025,3,2,2,0,8.0,4.0,0.0,4.0,3.54,15.5,26.4,Cloudy,
AO16664,Beta,2025,4,2,2,0,6.37,0.0,0.0,6.37,2.98,16.6,35.1,Clear,
AO16664,Beta,2025,6,1,1,0,1.17,0.0,0.0,1.17,3.19,31.6,31.2,Clear,
AO16664,Beta,2025,7,5,5,0,20.0,16.0,4.0,0.0,5.81,29.2,32.5,Clear,
AO16664,Beta,2025,8,2,2,0,4.07,0.07,4.0,0.0,8.03,30.2,43.0,Clear,
AO16664,Beta,2025,10,4,4,0,14.59,6.970000000000001,3.62,4.0,5.36,14.2,37.4,Clear,
AO16664,Beta,2025,11,3,3,0,10.870000000000001,2.87,4.0,4.0,5.31,14.2,7.7,Clear,
AO16664,Beta,2025,12,1,1,0,4.0,0.0,4.0,0.0,3.5,1.6,10.9,Cloudy,
AO16664,Beta,2026,1,4,4,0,12.43,4.43,8.0,0.0,4.43,2.1,25.3,Cloudy,
AO16664,Beta,2026,2,2,2,0,6.37,2.37,0.0,4.0,0.45,2.4,26.3,Rainy,
AO16664,Beta,2026,3,1,1,0,4.0,4.0,0.0,0.0,4.52,16.3,30.4,Clear,
AO16664,Beta,2026,4,3,3,0,9.66,9.66,0.0,0.0,3.94,16.3,29.8,Clear,
AO16664,Beta,2026,5,6,6,0,19.990000000000002,4.0,0.0,15.99,3.44,16.0,20.8,Clear,
AO16664,Beta,2026,6,6,6,0,21.95,14.24,7.71,0.0,4.52,30.0,43.7,Clear,
AO16860,Gamma,2023,11,9,9,0,31.04,13.89,4.0,13.15,2.63,15.7,35.7,Clear,
AO16860,Gamma,2023,12,5,5,0,15.52,4.76,6.76,4.0,3.95,3.1,19.3,Windy,
AO16860,Gamma,2024,1,6,6,0,20.63,4.0,12.629999999999999,4.0,8.09,1.5,19.0,Cloudy,
AO16860,Gamma,2024,2,5,5,0,20.0,0.0,20.0,0.0,4.75,1.9,35.1,Clear,
AO16860,Gamma,2024,3,5,5,0,17.14,12.0,1.14,4.0,6.51,13.7,9.9,Cloudy,
AO16860,Gamma,2024,4,10,10,0,37.01,29.009999999999998,4.0,4.0,6.3,14.4,13.8,Clear,
AO16860,Gamma,2024,5,10,10,0,35.68,16.0,12.06,7.62,7.86,17.0,20.7,Clear,
AO16860,Gamma,2024,6,6,6,0,22.5,6.5,4.0,12.0,5.81,31.2,13.4,Clear,
AO16860,Gamma,2024,7,6,6,0,21.75,4.0,8.0,9.75,4.29,29.5,25.0,Clear,
AO16860,Gamma,2024,8,9,9,0,26.52,15.45,7.07,4.0,5.86,30.1,23.6,Clear,
AO16860,Gamma,2024,9,7,7,0,26.8,6.8,8.0,12.0,3.38,14.5,16.7,Cloudy,
AO16860,Gamma,2024,10,4,4,0,14.08,7.57,6.51,0.0,2.76,13.6,28.7,Rainy,
AO16860,Gamma,2024,11,3,3,0,12.0,8.0,4.0,0.0,6.48,14.5,39.0,Cloudy,
AO16860,Gamma,2024,12,1,1,0,4.0,0.0,4.0,0.0,5.87,3.2,31.4,Cloudy,
AO16860,Gamma,2025,1,5,5,0,20.0,12.0,4.0,4.0,6.47,3.0,20.2,Rainy,
AO16860,Gamma,2025,3,3,3,0,12.0,0.0,12.0,0.0,7.93,17.2,36.0,Rainy,
AO16860,Gamma,2025,4,4,4,0,12.76,8.0,4.76,0.0,6.69,15.2,31.3,Clear,
AO16860,Gamma,2025,5,11,11,0,41.58,21.58,12.0,8.0,4.68,16.4,39.0,Clear,
AO16860,Gamma,2025,6,10,10,0,37.42,12.0,12.0,13.42,7.22,31.1,40.5,Clear,
AO16860,Gamma,2025,7,7,7,0,26.41,10.41,12.0,4.0,2.3,29.2,11.9,Clear,
AO16860,Gamma,2025,8,5,5,0,17.939999999999998,4.0,4.0,9.94,7.39,29.8,17.7,Clear,
AO16860,Gamma,2025,9,9,9,0,32.5,9.33,19.17,4.0,6.54,13.7,29.6,Rainy,
AO16860,Gamma,2025,10,7,7,0,22.08,10.08,8.0,4.0,4.46,15.7,15.5,Cloudy,
AO16860,Gamma,2025,11,4,4,0,12.69,8.0,0.0,4.6899999999999995,2.49,14.3,40.5,Clear,
AO16860,Gamma,2025,12,3,3,0,12.0,4.0,4.0,4.0,3.3,2.7,11.9,Cloudy,
AO16860,Gamma,2026,1,2,2,0,5.78,4.0,0.0,1.78,3.29,3.3,40.2,Cloudy,
AO16860,Gamma,2026,2,5,5,0,15.56,4.0,6.54,5.02,4.15,3.5,11.2,Windy,
AO16860,Gamma,2026,3,4,4,0,15.58,7.58,4.0,4.0,7.02,15.4,23.4,Cloudy,
AO16860,Gamma,2026,4,4,4,0,9.79,0.0,4.0,5.79,4.02,15.5,6.0,Clear,
AO16860,Gamma,2026,5,5,5,0,20.0,20.0,0.0,0.0,1.99,14.6,32.4,Clear,
AO16860,Gamma,2026,6,10,10,0,34.41,4.9399999999999995,21.47,8.0,6.76,29.9,38.4,Clear,
AO16958,Gamma,2021,6,2,2,0,34.69,16.46,0.0,18.23,6.61,29.1,33.4,Clear,
AO16958,Gamma,2021,7,3,3,0,55.24,55.24,0.0,0.0,6.1,30.2,14.1,Clear,
AO16958,Gamma,2021,8,6,6,0,98.2,26.78,17.87,53.55,4.28,29.7,33.4,Clear,
AO16958,Gamma,2021,9,5,5,0,87.37,50.94,0.0,36.43,1.69,15.2,12.2,Cloudy,
AO16958,Gamma,2021,11,1,1,0,17.36,0.0,0.0,17.36,9.24,13.9,34.0,Clear,
AO16958,Gamma,2022,1,1,1,0,17.52,0.0,17.52,0.0,3.41,3.4,35.5,Cloudy,
