mission_id,aircraft_id,department,year,month,mission_date,aircraft_age_years,planned_duration_hours,actual_duration_hours,hours_returned_early,pre_flight_check_minutes,pre_flight_issue_found,post_flight_check_minutes,had_inflight_technical_problem,problem_type,problem_duration_minutes,effective_condition_score
MSN01401,TB2-B02,Beta,2022,7,2022-07-17,2,16.1,16.1,0.0,87.5,False,67.3,False,,0.0,91.2
MSN01402,TB2-B04,Beta,2022,7,2022-07-05,2,19.65,19.65,0.0,70.2,False,70.8,False,,0.0,83.7
MSN01403,TB2-B04,Beta,2022,7,2022-07-02,2,14.85,14.85,0.0,62.2,False,71.3,False,,0.0,83.7
MSN01404,TB2-B04,Beta,2022,7,2022-07-28,2,17.01,17.01,0.0,92.1,False,65.1,False,,0.0,83.7
MSN01405,TB2-B02,Beta,2022,7,2022-07-25,2,13.75,13.75,0.0,74.4,False,88.0,False,,0.0,91.2
MSN01406,TB2-B02,Beta,2022,7,2022-07-10,2,14.59,14.59,0.0,88.1,False,95.5,False,,0.0,91.2
MSN01407,TB2-B02,Beta,2022,7,2022-07-26,2,17.26,17.26,0.0,71.8,False,85.5,False,,0.0,91.2
MSN01408,TB2-B04,Beta,2022,7,2022-07-13,2,17.13,17.13,0.0,60.4,False,83.5,False,,0.0,83.7
MSN01409,TB2-B02,Beta,2022,7,2022-07-02,2,17.41,17.41,0.0,82.7,False,79.9,False,,0.0,91.2
MSN01410,TB2-B04,Beta,2022,7,2022-07-27,2,18.06,18.06,0.0,86.8,False,79.3,False,,0.0,83.7
MSN01411,TB2-B04,Beta,2022,7,2022-07-11,2,13.96,13.96,0.0,159.3,True,62.1,False,,0.0,83.7
MSN01412,TB2-B04,Beta,2022,8,2022-08-13,2,16.53,16.53,0.0,79.5,False,71.2,False,,0.0,83.5
MSN01413,TB2-B04,Beta,2022,8,2022-08-08,2,18.6,18.6,0.0,85.1,False,78.2,False,,0.0,83.5
MSN01414,TB2-B02,Beta,2022,8,2022-08-03,2,17.74,17.74,0.0,56.2,False,88.4,False,,0.0,88.2
MSN01415,TB2-B04,Beta,2022,8,2022-08-02,2,16.86,16.86,0.0,90.6,False,65.4,False,,0.0,83.5
MSN01416,TB2-B02,Beta,2022,8,2022-08-11,2,17.22,17.22,0.0,102.6,True,97.5,False,,0.0,88.2
MSN01417,TB2-B04,Beta,2022,8,2022-08-24,2,16.01,16.01,0.0,108.9,True,82.3,True,Navigation/GPS,30.6,83.5
MSN01418,TB2-B04,Beta,2022,8,2022-08-15,2,17.83,17.83,0.0,94.9,False,99.0,True,Control Surface,35.2,83.5
MSN01419,TB2-B02,Beta,2022,8,2022-08-11,2,14.27,14.27,0.0,81.8,True,95.6,False,,0.0,88.2
MSN01420,TB2-B04,Beta,2022,8,2022-08-16,2,19.29,19.29,0.0,109.0,True,78.5,False,,0.0,83.5
MSN01421,TB2-B04,Beta,2022,8,2022-08-08,2,17.09,17.09,0.0,82.3,False,79.3,False,,0.0,83.5
MSN01422,TB2-B04,Beta,2022,8,2022-08-26,2,17.41,17.41,0.0,83.7,False,87.7,False,,0.0,83.5
MSN01423,TB2-B04,Beta,2022,8,2022-08-13,2,16.01,16.01,0.0,92.2,False,80.8,False,,0.0,83.5
MSN01424,TB2-B04,Beta,2022,8,2022-08-08,2,17.29,17.29,0.0,77.8,False,69.6,False,,0.0,83.5
MSN01425,TB2-B04,Beta,2022,8,2022-08-28,2,16.25,16.25,0.0,95.2,False,102.1,False,,0.0,83.5
MSN01426,TB2-B04,Beta,2022,8,2022-08-11,2,18.07,18.07,0.0,65.2,False,63.1,False,,0.0,83.5
MSN01427,TB2-B04,Beta,2022,8,2022-08-04,2,17.38,17.38,0.0,83.9,False,74.3,False,,0.0,83.5
MSN01428,TB2-B02,Beta,2022,8,2022-08-06,2,20.0,20.0,0.0,70.5,False,61.1,False,,0.0,88.2
MSN01429,TB2-B02,Beta,2022,8,2022-08-11,2,16.22,16.22,0.0,77.0,False,63.8,False,,0.0,88.2
MSN01430,TB2-B04,Beta,2022,8,2022-08-06,2,17.75,17.75,0.0,80.2,False,101.2,False,,0.0,83.5
MSN01431,TB2-B02,Beta,2022,8,2022-08-14,2,20.0,20.0,0.0,68.1,False,72.5,False,,0.0,88.2
MSN01432,TB2-B04,Beta,2022,8,2022-08-20,2,16.96,16.96,0.0,81.5,False,87.8,True,Electrical System,24.3,83.5
MSN01433,TB2-B04,Beta,2022,8,2022-08-05,2,18.32,18.32,0.0,79.1,False,89.0,False,,0.0,83.5
MSN01434,TB2-B04,Beta,2022,8,2022-08-07,2,17.79,17.79,0.0,103.6,False,102.2,False,,0.0,83.5
MSN01435,TB2-B04,Beta,2022,9,2022-09-21,2,14.49,14.49,0.0,67.6,False,80.0,False,,0.0,86.5
MSN01436,TB2-B04,Beta,2022,9,2022-09-18,2,18.62,18.62,0.0,98.0,False,92.6,True,Control Surface,30.7,86.5
MSN01437,TB2-B04,Beta,2022,9,2022-09-12,2,13.63,13.63,0.0,76.5,False,75.0,False,,0.0,86.5
MSN01438,TB2-B04,Beta,2022,9,2022-09-12,2,16.11,16.11,0.0,84.9,False,72.1,True,Communication Link,32.7,86.5
MSN01439,TB2-B04,Beta,2022,9,2022-09-12,2,12.6,12.6,0.0,62.5,False,70.9,False,,0.0,86.5
MSN01440,TB2-B02,Beta,2022,9,2022-09-17,2,15.04,15.04,0.0,91.2,False,94.1,False,,0.0,89.6
MSN01441,TB2-B04,Beta,2022,9,2022-09-16,2,17.2,17.2,0.0,85.9,False,72.9,False,,0.0,86.5
MSN01442,TB2-B04,Beta,2022,9,2022-09-16,2,15.82,15.82,0.0,77.7,False,70.3,False,,0.0,86.5
MSN01443,TB2-B04,Beta,2022,9,2022-09-26,2,18.7,18.7,0.0,77.5,False,101.3,False,,0.0,86.5
MSN01444,TB2-B02,Beta,2022,9,2022-09-08,2,16.67,16.67,0.0,66.0,False,97.4,False,,0.0,89.6
MSN01445,TB2-B02,Beta,2022,9,2022-09-22,2,19.11,19.11,0.0,63.8,False,87.7,False,,0.0,89.6
MSN01446,TB2-B04,Beta,2022,9,2022-09-05,2,18.27,18.27,0.0,67.1,False,74.0,False,,0.0,86.5
MSN01447,TB2-B04,Beta,2022,9,2022-09-27,2,18.93,18.93,0.0,76.1,False,93.6,False,,0.0,86.5
MSN01448,TB2-B04,Beta,2022,9,2022-09-08,2,18.77,18.77,0.0,89.7,False,81.0,False,,0.0,86.5
MSN01449,TB2-B04,Beta,2022,9,2022-09-12,2,18.93,18.93,0.0,70.0,False,89.5,False,,0.0,86.5
MSN01450,TB2-B02,Beta,2022,9,2022-09-12,2,15.68,15.68,0.0,83.0,False,96.6,True,Communication Link,29.9,89.6
MSN01451,TB2-B02,Beta,2022,9,2022-09-14,2,15.23,12.06,3.17,103.4,True,67.9,True,Electrical System,190.2,89.6
MSN01452,TB2-B04,Beta,2022,9,2022-09-07,2,16.02,16.02,0.0,89.2,False,59.9,False,,0.0,86.5
MSN01453,TB2-B04,Beta,2022,9,2022-09-15,2,16.4,16.4,0.0,69.1,False,103.1,False,,0.0,86.5
MSN01454,TB2-B04,Beta,2022,9,2022-09-06,2,15.6,15.6,0.0,93.9,False,85.8,False,,0.0,86.5
MSN01455,TB2-B04,Beta,2022,9,2022-09-27,2,18.9,18.9,0.0,69.5,False,75.0,False,,0.0,86.5
MSN01456,TB2-B02,Beta,2022,10,2022-10-26,2,13.39,13.39,0.0,86.3,False,74.2,False,,0.0,95.6
MSN01457,TB2-B04,Beta,2022,10,2022-10-12,2,16.56,16.56,0.0,80.3,False,71.1,True,Sensor/Payload,18.1,86.8
MSN01459,TB2-B02,Beta,2022,10,2022-10-20,2,13.01,13.01,0.0,81.4,False,93.6,False,,0.0,95.6
MSN01460,TB2-B02,Beta,2022,10,2022-10-09,2,19.45,19.45,0.0,83.5,False,80.1,False,,0.0,95.6
MSN01461,TB2-B02,Beta,2022,10,2022-10-23,2,16.98,16.98,0.0,105.4,False,91.6,False,,0.0,95.6
MSN01462,TB2-B02,Beta,2022,10,2022-10-24,2,16.02,16.02,0.0,64.6,False,85.9,False,,0.0,95.6
MSN01463,TB2-B02,Beta,2022,10,2022-10-26,2,15.72,15.52,0.2,77.1,False,77.0,True,Control Surface,12.0,95.6
MSN01464,TB2-B02,Beta,2022,10,2022-10-18,2,14.32,14.32,0.0,74.5,False,75.2,False,,0.0,95.6
MSN01465,TB2-B02,Beta,2022,10,2022-10-16,2,20.0,20.0,0.0,75.1,False,86.3,False,,0.0,95.6
MSN01466,TB2-B02,Beta,2022,10,2022-10-19,2,14.09,14.09,0.0,134.4,True,66.7,False,,0.0,95.6
MSN01467,TB2-B04,Beta,2022,11,2022-11-13,2,19.28,19.28,0.0,86.9,False,83.7,False,,0.0,82.5
MSN01468,TB2-B02,Beta,2022,11,2022-11-21,2,14.88,14.88,0.0,57.6,False,74.0,False,,0.0,91.5
MSN01469,TB2-B02,Beta,2022,11,2022-11-13,2,18.82,18.82,0.0,93.4,False,70.8,False,,0.0,91.5
MSN01470,TB2-B02,Beta,2022,11,2022-11-28,2,18.03,18.03,0.0,87.1,False,85.1,False,,0.0,91.5
MSN01472,TB2-B04,Beta,2022,11,2022-11-27,2,11.86,11.86,0.0,113.3,False,87.1,True,Engine,16.7,82.5
MSN01473,TB2-B04,Beta,2022,12,2022-12-04,2,14.82,14.82,0.0,78.8,False,80.1,False,,0.0,87.4
MSN01474,TB2-B02,Beta,2022,12,2022-12-22,2,19.46,19.46,0.0,92.0,True,87.9,False,,0.0,91.1
MSN01475,TB2-B02,Beta,2022,12,2022-12-04,2,15.07,15.07,0.0,82.5,False,82.5,False,,0.0,91.1
MSN01476,TB2-B02,Beta,2022,12,2022-12-18,2,16.11,16.11,0.0,115.6,True,89.9,True,Sensor/Payload,31.8,91.1
MSN01477,TB2-B04,Beta,2022,12,2022-12-22,2,13.82,13.82,0.0,63.8,False,69.1,False,,0.0,87.4
MSN01479,TB2-B02,Beta,2022,12,2022-12-14,2,14.85,14.85,0.0,83.9,False,60.5,False,,0.0,91.1
MSN01480,TB2-B02,Beta,2022,12,2022-12-12,2,20.0,20.0,0.0,71.2,False,73.1,False,,0.0,91.1
MSN01483,TB2-B02,Beta,2023,1,2023-01-01,3,14.97,14.97,0.0,90.1,False,93.3,False,,0.0,87.3
MSN01484,TB2-B04,Beta,2023,1,2023-01-24,3,16.0,16.0,0.0,153.9,True,98.6,False,,0.0,88.1
MSN01485,TB2-B03,Beta,2023,1,2023-01-11,0,20.0,20.0,0.0,69.2,False,64.2,False,,0.0,90.2
MSN01486,TB2-B03,Beta,2023,1,2023-01-08,0,14.26,14.26,0.0,50.3,False,64.9,False,,0.0,90.2
MSN01487,TB2-B02,Beta,2023,1,2023-01-09,3,14.84,14.84,0.0,91.0,False,107.6,False,,0.0,87.3
MSN01489,TB2-B03,Beta,2023,1,2023-01-10,0,16.95,16.95,0.0,46.9,False,69.2,False,,0.0,90.2
MSN01491,TB2-B04,Beta,2023,1,2023-01-18,3,14.88,14.88,0.0,82.1,False,100.7,True,Control Surface,26.9,88.1
MSN01492,TB2-B04,Beta,2023,1,2023-01-07,3,17.78,17.78,0.0,74.7,False,97.5,False,,0.0,88.1
MSN01493,TB2-B04,Beta,2023,1,2023-01-25,3,15.66,15.66,0.0,84.8,False,92.4,False,,0.0,88.1
MSN01494,TB2-B03,Beta,2023,1,2023-01-12,0,13.72,13.72,0.0,62.7,False,58.8,False,,0.0,90.2
MSN01495,TB2-B02,Beta,2023,1,2023-01-16,3,14.12,14.12,0.0,85.5,False,79.1,True,Sensor/Payload,34.7,87.3
MSN01496,TB2-B04,Beta,2023,1,2023-01-05,3,19.03,19.03,0.0,88.6,False,98.1,False,,0.0,88.1
MSN01497,TB2-B04,Beta,2023,2,2023-02-15,3,20.0,20.0,0.0,99.8,False,94.5,False,,0.0,88.2
MSN01498,TB2-B04,Beta,2023,2,2023-02-02,3,15.67,15.67,0.0,91.2,False,90.1,False,,0.0,88.2
MSN01499,TB2-B02,Beta,2023,2,2023-02-03,3,16.24,16.24,0.0,96.7,False,97.1,False,,0.0,81.6
MSN01500,TB2-B02,Beta,2023,2,2023-02-06,3,17.03,17.03,0.0,100.7,False,95.0,False,,0.0,81.6
MSN01501,TB2-B03,Beta,2023,2,2023-02-17,0,14.94,14.94,0.0,44.3,False,49.0,False,,0.0,86.3
MSN01502,TB2-B02,Beta,2023,2,2023-02-06,3,20.0,20.0,0.0,108.2,False,101.0,False,,0.0,81.6
MSN01503,TB2-B02,Beta,2023,2,2023-02-13,3,19.07,19.07,0.0,87.0,False,99.8,False,,0.0,81.6
MSN01504,TB2-B04,Beta,2023,2,2023-02-28,3,13.76,13.76,0.0,98.8,False,101.5,False,,0.0,88.2
MSN01505,TB2-B04,Beta,2023,2,2023-02-18,3,14.47,14.47,0.0,68.7,False,97.4,True,Sensor/Payload,20.0,88.2
MSN01506,TB2-B04,Beta,2023,2,2023-02-14,3,16.97,16.97,0.0,82.8,False,79.9,False,,0.0,88.2
MSN01507,TB2-B04,Beta,2023,2,2023-02-03,3,18.58,10.82,7.76,79.7,False,100.1,True,Navigation/GPS,465.6,88.2
MSN01510,TB2-B04,Beta,2023,2,2023-02-06,3,14.92,14.92,0.0,83.7,False,80.0,False,,0.0,88.2
MSN01511,TB2-B04,Beta,2023,2,2023-02-20,3,16.98,16.98,0.0,128.2,True,99.2,False,,0.0,88.2
MSN01512,TB2-B02,Beta,2023,3,2023-03-03,3,16.46,16.46,0.0,91.2,False,69.8,False,,0.0,83.7
MSN01514,TB2-B04,Beta,2023,3,2023-03-27,3,15.27,15.27,0.0,120.0,False,92.4,False,,0.0,90.8
MSN01515,TB2-B04,Beta,2023,3,2023-03-15,3,15.32,15.32,0.0,69.4,False,82.8,False,,0.0,90.8
MSN01516,TB2-B02,Beta,2023,3,2023-03-12,3,15.27,15.27,0.0,70.1,False,96.6,False,,0.0,83.7
MSN01517,TB2-B02,Beta,2023,3,2023-03-05,3,16.8,16.8,0.0,88.7,False,90.5,False,,0.0,83.7
MSN01518,TB2-B02,Beta,2023,3,2023-03-05,3,14.87,14.87,0.0,96.2,False,73.8,False,,0.0,83.7
MSN01519,TB2-B02,Beta,2023,4,2023-04-05,3,16.48,16.48,0.0,147.7,True,78.7,False,,0.0,85.5
MSN01520,TB2-B03,Beta,2023,4,2023-04-23,0,18.42,18.42,0.0,50.7,False,41.7,False,,0.0,96.0
MSN01521,TB2-B02,Beta,2023,4,2023-04-06,3,20.0,20.0,0.0,76.9,False,72.7,False,,0.0,85.5
MSN01522,TB2-B03,Beta,2023,4,2023-04-01,0,20.0,20.0,0.0,71.1,True,40.9,False,,0.0,96.0
MSN01523,TB2-B04,Beta,2023,4,2023-04-23,3,20.0,20.0,0.0,66.4,False,85.5,False,,0.0,87.3
MSN01524,TB2-B04,Beta,2023,4,2023-04-26,3,17.41,17.41,0.0,75.5,False,108.1,False,,0.0,87.3
MSN01525,TB2-B02,Beta,2023,4,2023-04-12,3,18.12,18.12,0.0,95.3,False,117.1,False,,0.0,85.5
MSN01526,TB2-B04,Beta,2023,4,2023-04-24,3,18.26,18.26,0.0,131.5,True,98.5,False,,0.0,87.3
MSN01527,TB2-B03,Beta,2023,4,2023-04-24,0,18.82,18.82,0.0,52.7,False,65.3,False,,0.0,96.0
MSN01528,TB2-B04,Beta,2023,4,2023-04-08,3,19.14,19.14,0.0,86.8,False,95.7,False,,0.0,87.3
MSN01529,TB2-B02,Beta,2023,4,2023-04-06,3,15.96,15.96,0.0,64.4,False,81.2,False,,0.0,85.5
MSN01530,TB2-B03,Beta,2023,4,2023-04-22,0,19.62,19.62,0.0,72.5,False,66.7,False,,0.0,96.0
MSN01531,TB2-B03,Beta,2023,4,2023-04-02,0,18.61,18.61,0.0,83.1,False,56.5,False,,0.0,96.0
MSN01532,TB2-B03,Beta,2023,4,2023-04-18,0,16.52,16.52,0.0,61.9,False,69.0,False,,0.0,96.0
MSN01533,TB2-B03,Beta,2023,4,2023-04-16,0,16.41,16.41,0.0,56.6,False,46.2,False,,0.0,96.0
MSN01535,TB2-B04,Beta,2023,5,2023-05-02,3,19.39,18.33,1.06,94.6,False,87.7,True,Electrical System,63.6,81.2
MSN01536,TB2-B03,Beta,2023,5,2023-05-22,0,16.45,16.45,0.0,82.4,False,65.6,False,,0.0,97.7
MSN01537,TB2-B04,Beta,2023,5,2023-05-14,3,18.72,18.72,0.0,93.2,False,107.3,False,,0.0,81.2
MSN01538,TB2-B03,Beta,2023,5,2023-05-12,0,15.61,15.61,0.0,78.6,False,36.7,False,,0.0,97.7
MSN01539,TB2-B03,Beta,2023,5,2023-05-23,0,17.09,17.09,0.0,58.8,False,69.9,False,,0.0,97.7
MSN01540,TB2-B02,Beta,2023,5,2023-05-02,3,17.13,17.13,0.0,133.5,True,94.1,False,,0.0,92.7
MSN01541,TB2-B03,Beta,2023,5,2023-05-19,0,17.0,17.0,0.0,76.1,False,41.6,False,,0.0,97.7
MSN01542,TB2-B02,Beta,2023,5,2023-05-13,3,18.27,18.27,0.0,104.9,False,73.4,False,,0.0,92.7
MSN01543,TB2-B03,Beta,2023,5,2023-05-02,0,12.3,12.3,0.0,51.7,False,52.9,False,,0.0,97.7
MSN01544,TB2-B02,Beta,2023,5,2023-05-16,3,18.35,18.35,0.0,95.4,False,113.2,False,,0.0,92.7
MSN01545,TB2-B02,Beta,2023,5,2023-05-24,3,15.49,15.49,0.0,80.7,False,86.9,False,,0.0,92.7
MSN01546,TB2-B03,Beta,2023,5,2023-05-14,0,19.75,19.75,0.0,66.5,False,66.7,False,,0.0,97.7
MSN01547,TB2-B03,Beta,2023,5,2023-05-11,0,20.0,20.0,0.0,87.2,True,55.2,False,,0.0,97.7
MSN01548,TB2-B03,Beta,2023,5,2023-05-22,0,19.46,19.46,0.0,57.3,False,82.5,False,,0.0,97.7
MSN01549,TB2-B03,Beta,2023,5,2023-05-25,0,16.98,16.98,0.0,56.1,False,64.1,False,,0.0,97.7
MSN01550,TB2-B04,Beta,2023,5,2023-05-07,3,17.89,17.89,0.0,85.4,False,96.5,False,,0.0,81.2
MSN01551,TB2-B04,Beta,2023,5,2023-05-08,3,15.79,15.79,0.0,94.7,False,91.7,False,,0.0,81.2
MSN01552,TB2-B04,Beta,2023,5,2023-05-14,3,20.0,20.0,0.0,90.2,False,87.5,False,,0.0,81.2
MSN01553,TB2-B02,Beta,2023,5,2023-05-11,3,17.88,17.88,0.0,79.1,False,85.2,False,,0.0,92.7
MSN01554,TB2-B04,Beta,2023,5,2023-05-28,3,15.96,15.96,0.0,103.3,False,90.5,False,,0.0,81.2
MSN01555,TB2-B04,Beta,2023,6,2023-06-08,3,19.75,19.75,0.0,76.9,False,83.6,False,,0.0,88.7
MSN01556,TB2-B02,Beta,2023,6,2023-06-03,3,17.32,17.32,0.0,96.5,False,90.2,False,,0.0,83.9
MSN01557,TB2-B04,Beta,2023,6,2023-06-20,3,15.34,15.34,0.0,82.9,False,92.6,False,,0.0,88.7
MSN01558,TB2-B04,Beta,2023,6,2023-06-24,3,18.63,18.63,0.0,82.7,False,83.8,False,,0.0,88.7
MSN01559,TB2-B02,Beta,2023,6,2023-06-19,3,12.63,12.63,0.0,79.9,False,78.0,False,,0.0,83.9
MSN01560,TB2-B03,Beta,2023,6,2023-06-01,0,19.82,19.82,0.0,72.2,False,68.6,False,,0.0,100.0
MSN01561,TB2-B02,Beta,2023,6,2023-06-01,3,15.99,15.99,0.0,97.1,False,106.6,False,,0.0,83.9
MSN01562,TB2-B02,Beta,2023,6,2023-06-28,3,18.46,18.46,0.0,138.6,True,121.7,False,,0.0,83.9
MSN01563,TB2-B02,Beta,2023,6,2023-06-24,3,16.39,16.39,0.0,80.4,False,94.4,False,,0.0,83.9
MSN01564,TB2-B03,Beta,2023,6,2023-06-25,0,18.48,18.48,0.0,57.5,False,49.9,False,,0.0,100.0
MSN01565,TB2-B03,Beta,2023,6,2023-06-27,0,15.34,15.34,0.0,81.6,False,48.2,False,,0.0,100.0
MSN01566,TB2-B04,Beta,2023,6,2023-06-24,3,15.57,15.57,0.0,75.6,False,111.5,False,,0.0,88.7
MSN01567,TB2-B04,Beta,2023,6,2023-06-15,3,13.0,13.0,0.0,81.5,False,92.9,False,,0.0,88.7
MSN01568,TB2-B02,Beta,2023,6,2023-06-17,3,15.81,15.81,0.0,100.6,False,83.9,False,,0.0,83.9
MSN01569,TB2-B02,Beta,2023,6,2023-06-12,3,14.37,14.37,0.0,87.4,False,92.8,False,,0.0,83.9
MSN01570,TB2-B02,Beta,2023,6,2023-06-23,3,14.27,13.7,0.57,85.8,False,102.6,True,Electrical System,34.2,83.9
MSN01571,TB2-B03,Beta,2023,6,2023-06-07,0,17.8,17.8,0.0,57.6,False,61.3,False,,0.0,100.0
MSN01572,TB2-B02,Beta,2023,6,2023-06-01,3,16.18,16.18,0.0,140.4,True,73.3,False,,0.0,83.9
MSN01574,TB2-B02,Beta,2023,6,2023-06-28,3,16.79,16.79,0.0,73.3,False,90.7,False,,0.0,83.9
MSN01575,TB2-B03,Beta,2023,6,2023-06-24,0,16.83,16.83,0.0,53.7,False,55.2,False,,0.0,100.0
MSN01576,TB2-B02,Beta,2023,6,2023-06-16,3,16.22,16.22,0.0,96.8,True,90.3,False,,0.0,83.9
MSN01577,TB2-B04,Beta,2023,6,2023-06-17,3,14.33,14.33,0.0,131.8,True,63.0,False,,0.0,88.7
MSN01578,TB2-B04,Beta,2023,7,2023-07-13,3,17.87,17.87,0.0,87.3,False,88.9,False,,0.0,85.7
MSN01579,TB2-B04,Beta,2023,7,2023-07-26,3,18.2,18.2,0.0,105.2,False,91.8,False,,0.0,85.7
MSN01580,TB2-B03,Beta,2023,7,2023-07-26,0,16.35,16.35,0.0,68.3,False,66.4,False,,0.0,91.4
MSN01581,TB2-B03,Beta,2023,7,2023-07-26,0,13.68,13.68,0.0,52.5,False,47.0,False,,0.0,91.4
MSN01582,TB2-B03,Beta,2023,7,2023-07-17,0,20.0,20.0,0.0,91.3,True,48.6,False,,0.0,91.4
MSN01583,TB2-B04,Beta,2023,7,2023-07-12,3,18.98,18.98,0.0,90.2,False,77.3,False,,0.0,85.7
MSN01584,TB2-B04,Beta,2023,7,2023-07-05,3,15.59,15.59,0.0,74.5,False,86.9,False,,0.0,85.7
MSN01585,TB2-B03,Beta,2023,7,2023-07-05,0,17.5,17.5,0.0,83.4,False,54.6,False,,0.0,91.4
MSN01586,TB2-B03,Beta,2023,7,2023-07-24,0,20.0,20.0,0.0,52.5,False,71.9,False,,0.0,91.4
MSN01587,TB2-B02,Beta,2023,7,2023-07-09,3,17.36,17.36,0.0,96.0,False,93.5,False,,0.0,84.3
MSN01588,TB2-B03,Beta,2023,7,2023-07-19,0,18.04,18.04,0.0,176.7,True,67.1,False,,0.0,91.4
MSN01589,TB2-B03,Beta,2023,7,2023-07-12,0,16.13,16.13,0.0,42.8,False,56.4,False,,0.0,91.4
MSN01590,TB2-B03,Beta,2023,7,2023-07-03,0,18.06,18.06,0.0,39.7,False,63.2,False,,0.0,91.4
MSN01591,TB2-B04,Beta,2023,7,2023-07-24,3,19.36,19.36,0.0,184.4,True,91.0,False,,0.0,85.7
MSN01592,TB2-B02,Beta,2023,7,2023-07-28,3,15.25,15.25,0.0,83.0,False,99.5,False,,0.0,84.3
MSN01593,TB2-B04,Beta,2023,7,2023-07-07,3,16.79,16.79,0.0,82.4,False,86.9,False,,0.0,85.7
MSN01594,TB2-B03,Beta,2023,7,2023-07-21,0,15.16,15.16,0.0,47.9,False,74.0,False,,0.0,91.4
MSN01595,TB2-B04,Beta,2023,7,2023-07-27,3,16.38,16.38,0.0,73.1,False,85.5,False,,0.0,85.7
MSN01596,TB2-B04,Beta,2023,7,2023-07-11,3,18.62,16.85,1.77,99.0,False,102.9,True,Sensor/Payload,106.2,85.7
MSN01597,TB2-B04,Beta,2023,7,2023-07-14,3,18.26,18.26,0.0,113.8,False,95.2,True,Navigation/GPS,46.1,85.7
MSN01598,TB2-B04,Beta,2023,7,2023-07-19,3,16.67,16.67,0.0,90.2,False,83.7,True,Control Surface,12.6,85.7
MSN01599,TB2-B04,Beta,2023,7,2023-07-09,3,17.88,17.88,0.0,123.8,True,83.7,False,,0.0,85.7
MSN01600,TB2-B03,Beta,2023,7,2023-07-24,0,14.73,14.73,0.0,64.7,False,64.2,False,,0.0,91.4
MSN01601,TB2-B02,Beta,2023,8,2023-08-12,3,18.95,18.95,0.0,109.9,False,87.6,False,,0.0,84.3
MSN01602,TB2-B04,Beta,2023,8,2023-08-01,3,13.66,13.66,0.0,85.0,False,108.4,False,,0.0,85.3
MSN01603,TB2-B04,Beta,2023,8,2023-08-26,3,18.89,18.89,0.0,102.9,False,82.4,False,,0.0,85.3
MSN01604,TB2-B02,Beta,2023,8,2023-08-16,3,16.34,16.34,0.0,79.1,False,65.4,False,,0.0,84.3
MSN01605,TB2-B03,Beta,2023,8,2023-08-02,0,16.08,16.08,0.0,44.3,False,61.9,False,,0.0,97.4
MSN01606,TB2-B04,Beta,2023,8,2023-08-26,3,12.66,12.66,0.0,102.1,True,104.4,False,,0.0,85.3
MSN01607,TB2-B03,Beta,2023,8,2023-08-07,0,16.7,16.7,0.0,70.5,False,45.6,False,,0.0,97.4
MSN01608,TB2-B04,Beta,2023,8,2023-08-03,3,15.55,15.55,0.0,90.1,False,81.5,False,,0.0,85.3
MSN01609,TB2-B03,Beta,2023,8,2023-08-20,0,17.1,16.62,0.48,73.2,False,66.0,True,Navigation/GPS,28.8,97.4
MSN01610,TB2-B03,Beta,2023,8,2023-08-11,0,16.02,16.02,0.0,34.0,False,38.2,False,,0.0,97.4
MSN01611,TB2-B02,Beta,2023,8,2023-08-11,3,14.91,14.91,0.0,80.2,False,79.5,False,,0.0,84.3
MSN01612,TB2-B04,Beta,2023,8,2023-08-07,3,19.32,19.32,0.0,119.8,False,78.7,False,,0.0,85.3
MSN01613,TB2-B04,Beta,2023,8,2023-08-07,3,14.38,14.38,0.0,85.1,False,110.4,True,Control Surface,16.9,85.3
MSN01614,TB2-B04,Beta,2023,8,2023-08-23,3,18.64,18.64,0.0,126.2,True,90.1,True,Sensor/Payload,18.1,85.3
MSN01615,TB2-B02,Beta,2023,9,2023-09-28,3,19.34,17.36,1.98,72.4,False,100.9,True,Control Surface,118.8,84.7
MSN01616,TB2-B03,Beta,2023,9,2023-09-24,0,20.0,17.73,2.27,53.2,False,46.8,True,Communication Link,136.2,94.3
MSN01617,TB2-B02,Beta,2023,9,2023-09-26,3,15.07,15.07,0.0,95.5,False,94.2,False,,0.0,84.7
MSN01618,TB2-B04,Beta,2023,9,2023-09-16,3,19.94,19.94,0.0,85.3,False,84.9,False,,0.0,90.9
MSN01619,TB2-B04,Beta,2023,9,2023-09-24,3,17.12,17.12,0.0,116.0,False,91.8,False,,0.0,90.9
MSN01620,TB2-B03,Beta,2023,9,2023-09-04,0,17.14,17.14,0.0,40.4,False,53.9,False,,0.0,94.3
MSN01621,TB2-B04,Beta,2023,9,2023-09-06,3,16.2,16.2,0.0,115.3,True,86.2,False,,0.0,90.9
MSN01622,TB2-B03,Beta,2023,9,2023-09-01,0,17.7,17.7,0.0,55.8,False,60.1,False,,0.0,94.3
MSN01623,TB2-B04,Beta,2023,9,2023-09-14,3,16.33,16.33,0.0,78.8,False,104.5,False,,0.0,90.9
MSN01625,TB2-B02,Beta,2023,9,2023-09-17,3,15.05,15.05,0.0,66.6,False,80.9,False,,0.0,84.7
MSN01626,TB2-B04,Beta,2023,9,2023-09-14,3,18.13,18.13,0.0,94.4,False,81.2,False,,0.0,90.9
MSN01627,TB2-B04,Beta,2023,9,2023-09-04,3,20.0,20.0,0.0,87.2,False,87.2,False,,0.0,90.9
