shot_id,person_id,department,shot_date,shot_sequence_number,is_first_shot,shot_type,outcome
G21624-S010,G21624,Beta,2025-01-08,10,False,Training,Successful
G21624-S011,G21624,Beta,2025-01-16,11,False,Laser-guided,Successful
G21624-S012,G21624,Beta,2025-06-25,12,False,PUA,Successful
G21624-S013,G21624,Beta,2026-05-27,13,False,PUA,Successful
G08986-S001,G08986,Beta,2025-03-11,1,True,PUA,Failed
G08986-S002,G08986,Beta,2025-03-23,2,False,PUA,Successful
G08986-S003,G08986,Beta,2025-04-07,3,False,PUA,Successful
G08986-S004,G08986,Beta,2025-06-14,4,False,PUA,Successful
G08986-S005,G08986,Beta,2025-06-24,5,False,Laser-guided,Successful
G08986-S006,G08986,Beta,2025-07-04,6,False,PUA,Successful
G08986-S007,G08986,Beta,2025-11-13,7,False,PUA,Successful
G08986-S008,G08986,Beta,2025-12-14,8,False,Training,Successful
G08986-S009,G08986,Beta,2026-04-26,9,False,Laser-guided,Successful
G08986-S010,G08986,Beta,2026-06-08,10,False,Laser-guided,Successful
G08986-S011,G08986,Beta,2026-06-29,11,False,Artillery Spotting,Successful
G21223-S001,G21223,Beta,2025-01-28,1,True,PUA,Successful
G21223-S002,G21223,Beta,2025-04-06,2,False,Training,Successful
G21223-S003,G21223,Beta,2025-10-01,3,False,PUA,Successful
G21223-S004,G21223,Beta,2026-01-21,4,False,PUA,Failed
G23268-S001,G23268,Beta,2024-03-19,1,True,Artillery Spotting,Failed
G23268-S002,G23268,Beta,2024-04-22,2,False,PUA,Failed
G23268-S003,G23268,Beta,2024-04-23,3,False,Training,Successful
G23268-S004,G23268,Beta,2024-07-14,4,False,Artillery Spotting,Successful
G23268-S005,G23268,Beta,2024-07-27,5,False,Training,Successful
G23268-S006,G23268,Beta,2024-08-19,6,False,Laser-guided,Failed
G23268-S007,G23268,Beta,2024-11-21,7,False,Training,Successful
G23268-S008,G23268,Beta,2025-02-22,8,False,PUA,Successful
G23268-S009,G23268,Beta,2025-07-28,9,False,PUA,Successful
G23268-S010,G23268,Beta,2025-11-28,10,False,PUA,Successful
G23268-S011,G23268,Beta,2026-03-17,11,False,PUA,Successful
G23268-S012,G23268,Beta,2026-06-04,12,False,PUA,Successful
G23268-S013,G23268,Beta,2026-06-06,13,False,PUA,Successful
G25106-S001,G25106,Beta,2025-07-13,1,True,Artillery Spotting,Successful
G25106-S002,G25106,Beta,2025-08-24,2,False,Training,Successful
G25106-S003,G25106,Beta,2026-06-22,3,False,PUA,Successful
G15161-S001,G15161,Beta,2021-05-28,1,True,PUA,Successful
G15161-S002,G15161,Beta,2021-08-21,2,False,PUA,Successful
G15161-S003,G15161,Beta,2021-09-25,3,False,PUA,Successful
G15161-S004,G15161,Beta,2021-09-25,4,False,Artillery Spotting,Successful
G15161-S005,G15161,Beta,2021-10-29,5,False,PUA,Successful
G15161-S006,G15161,Beta,2021-11-09,6,False,PUA,Successful
G15161-S007,G15161,Beta,2021-12-18,7,False,Artillery Spotting,Successful
G15161-S008,G15161,Beta,2022-02-10,8,False,Artillery Spotting,Successful
G15161-S009,G15161,Beta,2022-12-22,9,False,Training,Successful
G15161-S010,G15161,Beta,2023-05-11,10,False,PUA,Successful
G15161-S011,G15161,Beta,2023-08-16,11,False,PUA,Successful
G15161-S012,G15161,Beta,2023-12-22,12,False,Laser-guided,Successful
G15161-S013,G15161,Beta,2024-08-01,13,False,PUA,Failed
G15161-S014,G15161,Beta,2024-08-13,14,False,Laser-guided,Successful
G15161-S015,G15161,Beta,2024-10-19,15,False,PUA,Successful
G15161-S016,G15161,Beta,2025-01-22,16,False,Artillery Spotting,Failed
G15161-S017,G15161,Beta,2025-03-09,17,False,PUA,Successful
G15161-S018,G15161,Beta,2025-12-30,18,False,Laser-guided,Successful
G15161-S019,G15161,Beta,2026-03-24,19,False,PUA,Successful
G22969-S001,G22969,Beta,2024-04-26,1,True,PUA,Successful
G22969-S002,G22969,Beta,2024-08-17,2,False,Artillery Spotting,Successful
G22969-S003,G22969,Beta,2025-02-03,3,False,Artillery Spotting,Successful
G22969-S004,G22969,Beta,2025-08-12,4,False,PUA,Failed
G22969-S005,G22969,Beta,2026-02-07,5,False,Laser-guided,Successful
G22969-S006,G22969,Beta,2026-06-23,6,False,PUA,Successful
AO16360-S001,AO16360,Delta,2021-03-14,1,True,PUA,Failed
AO16360-S002,AO16360,Delta,2022-02-05,2,False,PUA,Successful
AO16360-S003,AO16360,Delta,2023-05-14,3,False,Laser-guided,Successful
AO16360-S004,AO16360,Delta,2023-06-17,4,False,Artillery Spotting,Failed
AO16360-S005,AO16360,Delta,2024-01-19,5,False,PUA,Failed
AO16360-S006,AO16360,Delta,2024-07-22,6,False,PUA,Successful
AO16360-S007,AO16360,Delta,2024-11-27,7,False,PUA,Failed
AO16360-S008,AO16360,Delta,2025-02-15,8,False,Laser-guided,Successful
AO16360-S009,AO16360,Delta,2025-03-06,9,False,Training,Successful
AO16360-S010,AO16360,Delta,2025-04-10,10,False,PUA,Successful
AO16360-S011,AO16360,Delta,2025-07-01,11,False,PUA,Successful
AO16360-S012,AO16360,Delta,2025-08-23,12,False,Training,Successful
AO16360-S013,AO16360,Delta,2026-04-29,13,False,Laser-guided,Successful
AO18342-S001,AO18342,Delta,2023-01-15,1,True,Artillery Spotting,Failed
AO18342-S002,AO18342,Delta,2024-02-15,2,False,Training,Successful
AO18342-S003,AO18342,Delta,2024-06-23,3,False,PUA,Successful
AO18342-S004,AO18342,Delta,2024-07-05,4,False,PUA,Failed
AO18342-S005,AO18342,Delta,2024-07-29,5,False,PUA,Successful
AO18342-S006,AO18342,Delta,2024-08-12,6,False,Artillery Spotting,Successful
AO18342-S007,AO18342,Delta,2025-04-17,7,False,Training,Successful
AO18342-S008,AO18342,Delta,2025-08-25,8,False,Training,Successful
AO18342-S009,AO18342,Delta,2026-02-16,9,False,PUA,Failed
AO18342-S010,AO18342,Delta,2026-03-19,10,False,Laser-guided,Successful
AO18342-S011,AO18342,Delta,2026-05-18,11,False,Artillery Spotting,Failed
AO23991-S001,AO23991,Delta,2023-11-05,1,True,PUA,Successful
AO23991-S002,AO23991,Delta,2024-01-17,2,False,PUA,Successful
AO23991-S003,AO23991,Delta,2024-03-08,3,False,Artillery Spotting,Failed
AO23991-S004,AO23991,Delta,2024-06-26,4,False,Training,Successful
AO23991-S005,AO23991,Delta,2024-07-01,5,False,PUA,Failed
AO23991-S006,AO23991,Delta,2024-11-19,6,False,Artillery Spotting,Failed
AO23991-S007,AO23991,Delta,2025-02-02,7,False,Artillery Spotting,Successful
AO23991-S008,AO23991,Delta,2025-02-03,8,False,Laser-guided,Successful
AO23991-S009,AO23991,Delta,2025-09-30,9,False,Training,Successful
AO23991-S010,AO23991,Delta,2025-10-01,10,False,Artillery Spotting,Successful
AO23991-S011,AO23991,Delta,2025-11-28,11,False,Artillery Spotting,Failed
AO23991-S012,AO23991,Delta,2025-12-27,12,False,PUA,Successful
AO11296-S001,AO11296,Delta,2023-01-11,1,True,PUA,Failed
AO11296-S002,AO11296,Delta,2023-06-12,2,False,PUA,Failed
AO11296-S003,AO11296,Delta,2023-07-02,3,False,PUA,Successful
AO11296-S004,AO11296,Delta,2023-07-05,4,False,Artillery Spotting,Failed
AO11296-S005,AO11296,Delta,2023-07-24,5,False,Laser-guided,Failed
AO11296-S006,AO11296,Delta,2023-09-13,6,False,Laser-guided,Successful
AO11296-S007,AO11296,Delta,2023-12-10,7,False,Laser-guided,Successful
AO11296-S008,AO11296,Delta,2023-12-17,8,False,PUA,Successful
AO11296-S009,AO11296,Delta,2024-02-28,9,False,PUA,Successful
AO11296-S010,AO11296,Delta,2024-03-28,10,False,PUA,Successful
AO11296-S011,AO11296,Delta,2024-08-16,11,False,PUA,Failed
AO11296-S012,AO11296,Delta,2024-09-24,12,False,PUA,Successful
AO11296-S013,AO11296,Delta,2025-06-05,13,False,PUA,Failed
AO11296-S014,AO11296,Delta,2025-07-29,14,False,Laser-guided,Successful
AO11296-S015,AO11296,Delta,2025-11-23,15,False,Artillery Spotting,Successful
AO11296-S016,AO11296,Delta,2026-05-02,16,False,Artillery Spotting,Successful
AO24578-S001,AO24578,Delta,2025-03-05,1,True,PUA,Successful
AO24578-S002,AO24578,Delta,2025-05-24,2,False,Laser-guided,Successful
AO24578-S003,AO24578,Delta,2025-07-02,3,False,Laser-guided,Successful
AO24578-S004,AO24578,Delta,2025-07-16,4,False,Artillery Spotting,Failed
AO24578-S005,AO24578,Delta,2025-11-15,5,False,PUA,Failed
AO24578-S006,AO24578,Delta,2026-02-05,6,False,PUA,Failed
AO24578-S007,AO24578,Delta,2026-02-22,7,False,Training,Successful
AO24578-S008,AO24578,Delta,2026-04-04,8,False,Laser-guided,Successful
AO24578-S009,AO24578,Delta,2026-05-11,9,False,PUA,Failed
AO25711-S001,AO25711,Delta,2025-08-26,1,True,Laser-guided,Successful
AO25711-S002,AO25711,Delta,2025-09-07,2,False,Artillery Spotting,Successful
AO25711-S003,AO25711,Delta,2026-02-14,3,False,Artillery Spotting,Successful
AO25711-S004,AO25711,Delta,2026-03-22,4,False,PUA,Successful
AO25711-S005,AO25711,Delta,2026-04-08,5,False,Training,Successful
AO25711-S006,AO25711,Delta,2026-04-19,6,False,Training,Successful
AO25711-S007,AO25711,Delta,2026-04-20,7,False,Artillery Spotting,Successful
AO25711-S008,AO25711,Delta,2026-04-26,8,False,Laser-guided,Successful
AO14187-S001,AO14187,Delta,2021-07-16,1,True,Training,Failed
AO14187-S002,AO14187,Delta,2021-07-30,2,False,PUA,Successful
AO14187-S003,AO14187,Delta,2021-11-11,3,False,Artillery Spotting,Successful
AO14187-S004,AO14187,Delta,2022-01-21,4,False,PUA,Failed
AO14187-S005,AO14187,Delta,2022-02-26,5,False,Laser-guided,Successful
AO14187-S006,AO14187,Delta,2022-03-12,6,False,PUA,Failed
AO14187-S007,AO14187,Delta,2022-04-25,7,False,Laser-guided,Successful
AO14187-S008,AO14187,Delta,2022-07-28,8,False,Training,Failed
AO14187-S009,AO14187,Delta,2022-07-30,9,False,Training,Successful
AO14187-S010,AO14187,Delta,2022-10-02,10,False,PUA,Successful
AO14187-S011,AO14187,Delta,2022-10-05,11,False,PUA,Successful
AO14187-S012,AO14187,Delta,2022-11-05,12,False,Training,Successful
AO14187-S013,AO14187,Delta,2023-01-09,13,False,Laser-guided,Successful
AO14187-S014,AO14187,Delta,2023-09-18,14,False,Laser-guided,Successful
AO14187-S015,AO14187,Delta,2024-01-09,15,False,Laser-guided,Successful
AO14187-S016,AO14187,Delta,2024-05-03,16,False,Artillery Spotting,Successful
AO14187-S017,AO14187,Delta,2024-08-18,17,False,Artillery Spotting,Successful
AO14187-S018,AO14187,Delta,2024-09-02,18,False,PUA,Successful
AO14187-S019,AO14187,Delta,2024-12-02,19,False,PUA,Successful
AO14187-S020,AO14187,Delta,2024-12-05,20,False,PUA,Successful
AO14187-S021,AO14187,Delta,2024-12-22,21,False,PUA,Successful
AO14187-S022,AO14187,Delta,2024-12-29,22,False,Artillery Spotting,Failed
AO14187-S023,AO14187,Delta,2025-02-09,23,False,PUA,Successful
AO14187-S024,AO14187,Delta,2025-02-09,24,False,PUA,Successful
AO14187-S025,AO14187,Delta,2025-08-16,25,False,PUA,Successful
AO14187-S026,AO14187,Delta,2025-10-22,26,False,PUA,Successful
AO14187-S027,AO14187,Delta,2025-12-08,27,False,PUA,Successful
AO14187-S028,AO14187,Delta,2025-12-11,28,False,PUA,Successful
AO22316-S001,AO22316,Delta,2022-08-25,1,True,Artillery Spotting,Successful
AO22316-S002,AO22316,Delta,2023-05-06,2,False,PUA,Successful
AO22316-S003,AO22316,Delta,2023-08-15,3,False,PUA,Successful
AO22316-S004,AO22316,Delta,2023-09-16,4,False,PUA,Successful
AO22316-S005,AO22316,Delta,2023-11-04,5,False,Training,Successful
AO22316-S006,AO22316,Delta,2024-01-16,6,False,Laser-guided,Successful
AO22316-S007,AO22316,Delta,2024-02-11,7,False,Laser-guided,Successful
AO22316-S008,AO22316,Delta,2024-04-13,8,False,PUA,Successful
AO22316-S009,AO22316,Delta,2024-05-23,9,False,Laser-guided,Successful
AO22316-S010,AO22316,Delta,2025-06-22,10,False,Training,Successful
AO22316-S011,AO22316,Delta,2025-06-28,11,False,PUA,Successful
AO22316-S012,AO22316,Delta,2025-09-29,12,False,Training,Successful
AO22316-S013,AO22316,Delta,2025-10-27,13,False,Artillery Spotting,Successful
AO22316-S014,AO22316,Delta,2025-10-30,14,False,PUA,Successful
AO22316-S015,AO22316,Delta,2025-12-27,15,False,PUA,Successful
AO22316-S016,AO22316,Delta,2026-04-02,16,False,Laser-guided,Successful
AO22316-S017,AO22316,Delta,2026-06-02,17,False,PUA,Successful
AO18186-S001,AO18186,Delta,2021-08-10,1,True,Artillery Spotting,Successful
AO18186-S002,AO18186,Delta,2021-10-19,2,False,Laser-guided,Successful
AO18186-S003,AO18186,Delta,2022-01-15,3,False,PUA,Failed
AO18186-S004,AO18186,Delta,2022-03-06,4,False,PUA,Successful
AO18186-S005,AO18186,Delta,2022-07-20,5,False,PUA,Successful
AO18186-S006,AO18186,Delta,2022-10-11,6,False,Laser-guided,Successful
AO18186-S007,AO18186,Delta,2023-08-30,7,False,Laser-guided,Successful
AO18186-S008,AO18186,Delta,2023-10-06,8,False,Artillery Spotting,Successful
AO18186-S009,AO18186,Delta,2024-01-05,9,False,Laser-guided,Successful
AO18186-S010,AO18186,Delta,2024-01-11,10,False,Training,Successful
AO18186-S011,AO18186,Delta,2024-06-29,11,False,Artillery Spotting,Successful
AO18186-S012,AO18186,Delta,2024-12-05,12,False,Laser-guided,Successful
AO18186-S013,AO18186,Delta,2024-12-19,13,False,Training,Successful
AO18186-S014,AO18186,Delta,2025-10-28,14,False,PUA,Successful
AO18186-S015,AO18186,Delta,2026-04-25,15,False,Artillery Spotting,Successful
AO18186-S016,AO18186,Delta,2026-05-14,16,False,Artillery Spotting,Successful
AO18186-S017,AO18186,Delta,2026-06-10,17,False,PUA,Successful
AO18186-S018,AO18186,Delta,2026-06-18,18,False,Training,Successful
AO18186-S019,AO18186,Delta,2026-06-29,19,False,PUA,Successful
AO20436-S001,AO20436,Delta,2022-11-08,1,True,Artillery Spotting,Failed
AO20436-S002,AO20436,Delta,2022-12-09,2,False,Laser-guided,Successful
AO20436-S003,AO20436,Delta,2023-02-21,3,False,Artillery Spotting,Successful
AO20436-S004,AO20436,Delta,2023-05-04,4,False,PUA,Successful
AO20436-S005,AO20436,Delta,2023-07-19,5,False,Training,Successful
AO20436-S006,AO20436,Delta,2023-07-24,6,False,Laser-guided,Failed
AO20436-S007,AO20436,Delta,2023-12-29,7,False,Artillery Spotting,Successful
AO20436-S008,AO20436,Delta,2024-02-26,8,False,Laser-guided,Successful
AO20436-S009,AO20436,Delta,2024-03-01,9,False,Laser-guided,Successful
AO20436-S010,AO20436,Delta,2025-01-20,10,False,Training,Successful
AO20436-S011,AO20436,Delta,2025-02-26,11,False,Training,Successful
AO20436-S012,AO20436,Delta,2025-03-05,12,False,Artillery Spotting,Successful
AO20436-S013,AO20436,Delta,2025-03-12,13,False,Training,Successful
AO20436-S014,AO20436,Delta,2025-07-11,14,False,Artillery Spotting,Successful
AO25379-S001,AO25379,Delta,2025-04-13,1,True,PUA,Failed
AO25379-S002,AO25379,Delta,2025-04-19,2,False,Artillery Spotting,Failed
AO25379-S003,AO25379,Delta,2025-06-06,3,False,PUA,Successful
AO25379-S004,AO25379,Delta,2025-06-06,4,False,PUA,Successful
AO25379-S005,AO25379,Delta,2025-10-30,5,False,Laser-guided,Successful
AO12189-S001,AO12189,Delta,2023-05-02,1,True,Laser-guided,Successful
AO12189-S002,AO12189,Delta,2024-05-08,2,False,PUA,Successful
AO12189-S003,AO12189,Delta,2025-01-16,3,False,Artillery Spotting,Failed
AO12189-S004,AO12189,Delta,2026-02-19,4,False,PUA,Failed
AO12189-S005,AO12189,Delta,2026-03-04,5,False,PUA,Successful
AO12189-S006,AO12189,Delta,2026-04-05,6,False,PUA,Successful
AO12189-S007,AO12189,Delta,2026-06-16,7,False,Artillery Spotting,Failed
AO15583-S001,AO15583,Delta,2024-10-01,1,True,Laser-guided,Failed
AO15583-S002,AO15583,Delta,2025-06-25,2,False,PUA,Successful
AO15583-S003,AO15583,Delta,2025-06-29,3,False,Laser-guided,Successful
AO15583-S004,AO15583,Delta,2026-01-23,4,False,PUA,Successful
AO15583-S005,AO15583,Delta,2026-03-08,5,False,PUA,Successful
AO24190-S001,AO24190,Delta,2024-10-20,1,True,PUA,Successful
AO24190-S002,AO24190,Delta,2024-12-13,2,False,Artillery Spotting,Failed
AO24190-S003,AO24190,Delta,2025-03-11,3,False,PUA,Successful
AO24190-S004,AO24190,Delta,2025-03-24,4,False,PUA,Successful
AO24190-S005,AO24190,Delta,2025-08-07,5,False,Training,Successful
AO24190-S006,AO24190,Delta,2025-09-24,6,False,PUA,Successful
AO24190-S007,AO24190,Delta,2026-01-09,7,False,Training,Successful
AO15781-S001,AO15781,Delta,2022-12-18,1,True,Artillery Spotting,Failed
AO15781-S002,AO15781,Delta,2023-04-16,2,False,Training,Successful
AO15781-S003,AO15781,Delta,2023-07-20,3,False,PUA,Successful
AO15781-S004,AO15781,Delta,2023-09-16,4,False,Artillery Spotting,Successful
AO15781-S005,AO15781,Delta,2023-11-14,5,False,Artillery Spotting,Successful
AO15781-S006,AO15781,Delta,2024-03-02,6,False,Laser-guided,Successful
AO15781-S007,AO15781,Delta,2024-05-07,7,False,Artillery Spotting,Successful
AO15781-S008,AO15781,Delta,2024-11-04,8,False,Laser-guided,Successful
AO15781-S009,AO15781,Delta,2024-11-29,9,False,Laser-guided,Successful
AO15781-S010,AO15781,Delta,2024-12-05,10,False,Training,Successful
AO15781-S011,AO15781,Delta,2025-02-28,11,False,Laser-guided,Failed
AO15781-S012,AO15781,Delta,2025-03-22,12,False,Artillery Spotting,Failed
AO15781-S013,AO15781,Delta,2025-04-29,13,False,Laser-guided,Successful
AO15781-S014,AO15781,Delta,2025-06-24,14,False,Laser-guided,Successful
AO15781-S015,AO15781,Delta,2025-10-24,15,False,Laser-guided,Successful
AO15781-S016,AO15781,Delta,2026-02-07,16,False,PUA,Successful
AO15781-S017,AO15781,Delta,2026-02-20,17,False,Laser-guided,Successful
AO12061-S001,AO12061,Delta,2025-03-23,1,True,Training,Failed
AO12061-S002,AO12061,Delta,2025-05-23,2,False,PUA,Successful
AO12061-S003,AO12061,Delta,2025-07-08,3,False,Artillery Spotting,Successful
AO12061-S004,AO12061,Delta,2026-05-23,4,False,PUA,Successful
AO18148-S001,AO18148,Delta,2023-09-30,1,True,Artillery Spotting,Failed
AO18148-S002,AO18148,Delta,2024-11-13,2,False,Artillery Spotting,Successful
AO18148-S003,AO18148,Delta,2025-03-03,3,False,Laser-guided,Failed
AO18148-S004,AO18148,Delta,2025-05-21,4,False,PUA,Successful
AO18148-S005,AO18148,Delta,2025-06-13,5,False,PUA,Successful
AO18148-S006,AO18148,Delta,2025-07-13,6,False,PUA,Successful
AO18148-S007,AO18148,Delta,2026-01-10,7,False,PUA,Successful
AO18148-S008,AO18148,Delta,2026-01-24,8,False,Artillery Spotting,Successful
AO13289-S001,AO13289,Delta,2021-02-12,1,True,Laser-guided,Failed
AO13289-S002,AO13289,Delta,2021-03-01,2,False,PUA,Successful
AO13289-S003,AO13289,Delta,2021-07-19,3,False,Laser-guided,Successful
AO13289-S004,AO13289,Delta,2021-09-29,4,False,PUA,Failed
AO13289-S005,AO13289,Delta,2022-01-06,5,False,PUA,Failed
AO13289-S006,AO13289,Delta,2022-02-08,6,False,Laser-guided,Successful
AO13289-S007,AO13289,Delta,2022-02-26,7,False,PUA,Successful
AO13289-S008,AO13289,Delta,2022-04-25,8,False,Laser-guided,Successful
AO13289-S009,AO13289,Delta,2022-05-07,9,False,Training,Successful
AO13289-S010,AO13289,Delta,2022-12-24,10,False,PUA,Successful
AO13289-S011,AO13289,Delta,2023-03-11,11,False,PUA,Successful
AO13289-S012,AO13289,Delta,2023-10-09,12,False,PUA,Successful
AO13289-S013,AO13289,Delta,2024-01-11,13,False,PUA,Successful
AO13289-S014,AO13289,Delta,2024-01-18,14,False,Training,Successful
AO13289-S015,AO13289,Delta,2024-06-04,15,False,PUA,Successful
AO13289-S016,AO13289,Delta,2024-06-16,16,False,PUA,Successful
AO13289-S017,AO13289,Delta,2024-07-18,17,False,Training,Successful
AO13289-S018,AO13289,Delta,2024-07-25,18,False,PUA,Successful
AO13289-S019,AO13289,Delta,2024-08-24,19,False,Artillery Spotting,Successful
AO13289-S020,AO13289,Delta,2025-01-12,20,False,Laser-guided,Successful
AO13289-S021,AO13289,Delta,2025-02-11,21,False,Training,Successful
AO13289-S022,AO13289,Delta,2025-03-14,22,False,Training,Successful
AO13289-S023,AO13289,Delta,2025-07-18,23,False,Laser-guided,Successful
AO13289-S024,AO13289,Delta,2025-08-03,24,False,PUA,Successful
AO13289-S025,AO13289,Delta,2025-09-20,25,False,Artillery Spotting,Successful
AO13289-S026,AO13289,Delta,2025-10-09,26,False,PUA,Successful
AO13289-S027,AO13289,Delta,2026-02-12,27,False,Laser-guided,Successful
AO22207-S001,AO22207,Delta,2023-12-27,1,True,PUA,Successful
AO22207-S002,AO22207,Delta,2024-03-12,2,False,Artillery Spotting,Successful
AO22207-S003,AO22207,Delta,2024-08-17,3,False,Training,Successful
AO22207-S004,AO22207,Delta,2025-10-02,4,False,Laser-guided,Successful
AO22207-S005,AO22207,Delta,2025-10-22,5,False,Laser-guided,Successful
AO22207-S006,AO22207,Delta,2026-01-01,6,False,Artillery Spotting,Successful
AO22207-S007,AO22207,Delta,2026-01-08,7,False,Laser-guided,Successful
AO22207-S008,AO22207,Delta,2026-04-05,8,False,PUA,Successful
AO22207-S009,AO22207,Delta,2026-04-21,9,False,PUA,Successful
AO22207-S010,AO22207,Delta,2026-04-28,10,False,PUA,Successful
AO17682-S001,AO17682,Delta,2022-11-29,1,True,Laser-guided,Successful
AO17682-S002,AO17682,Delta,2023-10-10,2,False,Training,Successful
AO17682-S003,AO17682,Delta,2024-05-03,3,False,Artillery Spotting,Successful
AO17682-S004,AO17682,Delta,2025-03-31,4,False,PUA,Successful
AO17682-S005,AO17682,Delta,2026-02-25,5,False,Laser-guided,Successful
AO17682-S006,AO17682,Delta,2026-04-06,6,False,Training,Successful
AO17015-S001,AO17015,Delta,2022-12-21,1,True,Artillery Spotting,Successful
AO17015-S002,AO17015,Delta,2023-08-13,2,False,PUA,Successful
AO17015-S003,AO17015,Delta,2024-04-01,3,False,Training,Successful
AO17015-S004,AO17015,Delta,2024-05-04,4,False,Laser-guided,Successful
AO17015-S005,AO17015,Delta,2024-07-28,5,False,Laser-guided,Successful
AO17015-S006,AO17015,Delta,2024-09-21,6,False,Laser-guided,Successful
AO17015-S007,AO17015,Delta,2024-10-08,7,False,Artillery Spotting,Successful
AO17015-S008,AO17015,Delta,2025-03-09,8,False,PUA,Successful
AO17015-S009,AO17015,Delta,2025-04-05,9,False,PUA,Successful
AO17015-S010,AO17015,Delta,2025-06-26,10,False,PUA,Successful
